ID	Len	GC	Group
RF00194_AB003337.1	68	0.662	RF00194
RF00194_AB003341.1	68	0.706	RF00194
RF00194_AB003343.1	68	0.632	RF00194
RF00194_AB003345.1	68	0.662	RF00194
RF00194_AB003349.1	68	0.632	RF00194
RF00194_AB003353.1	68	0.647	RF00194
RF00194_AB003355.1	68	0.662	RF00194
RF00194_AB047330.1	68	0.632	RF00194
RF00194_AB072383.1	68	0.662	RF00194
RF00194_AB072387.1	68	0.647	RF00194
RF00194_AB080198.1	68	0.676	RF00194
RF00194_AB080731.1	68	0.662	RF00194
RF00194_AB080733.1	68	0.662	RF00194
RF00194_AF435866.1	68	0.647	RF00194
RF00194_AY161373.1	54	0.722	RF00194
RF00194_AY161374.1	54	0.722	RF00194
RF00194_AY258322.1	68	0.662	RF00194
RF00194_AY258323.1	68	0.721	RF00194
RF00194_AY280704.1	68	0.662	RF00194
RF00194_AY397695.1	68	0.662	RF00194
RF00194_D00156.1	68	0.662	RF00194
RF00194_D50677.1	68	0.647	RF00194
RF00194_L19420.1	68	0.632	RF00194
RF00194_M15240.1	68	0.662	RF00194
RF00194_X05259.1	68	0.662	RF00194
