ID	Len	GC	Group
RF00627_AACY022231095.1	125	0.592	RF00627
RF00627_AE016853.1	118	0.602	RF00627
RF00627_CP000058.1	118	0.602	RF00627
RF00627_CP000075.1	119	0.571	RF00627
RF00627_CP000076.1	118	0.610	RF00627
RF00627_CP000094.1	118	0.593	RF00627
RF00627_CP000304.1	120	0.625	RF00627
RF00627_CP000438.1	115	0.652	RF00627
RF00627_CP000680.1	124	0.597	RF00627
RF00627_CP000744.1	115	0.652	RF00627
RF00627_CP000926.1	119	0.622	RF00627
RF00627_CP000949.1	122	0.615	RF00627
RF00627_CP001157.1	127	0.646	RF00627
RF00627_CT573326.1	122	0.615	RF00627
