ID	Len	GC	Group
RF01699_AAQL01000629.1	175	0.543	RF01699
RF01699_AAQL01000723.1	160	0.487	RF01699
RF01699_AAQL01001492.1	178	0.404	RF01699
RF01699_AAQL01002944.1	172	0.413	RF01699
RF01699_AAQL01009672.1	175	0.411	RF01699
RF01699_AAVL02000023.1	167	0.467	RF01699
RF01699_AAVL02000027.1	169	0.521	RF01699
RF01699_AAVL02000031.1	168	0.506	RF01699
RF01699_AAVL02000035.1	168	0.470	RF01699
RF01699_AAVL02000035.1:2	138	0.457	RF01699
RF01699_AAVL02000036.1	167	0.491	RF01699
RF01699_AAVL02000037.1	167	0.515	RF01699
RF01699_AAVL02000037.1:2	167	0.437	RF01699
RF01699_AAVO02000012.1	167	0.449	RF01699
RF01699_AAVO02000013.1	169	0.414	RF01699
RF01699_AAXA02000006.1	160	0.419	RF01699
RF01699_AAXA02000010.1	168	0.476	RF01699
RF01699_AAXA02000013.1	168	0.494	RF01699
RF01699_AAYW02000007.1	162	0.481	RF01699
RF01699_ABAX03000010.1	154	0.461	RF01699
RF01699_ABEY02000008.1	163	0.497	RF01699
RF01699_ABEY02000022.1	163	0.571	RF01699
RF01699_ABEY02000023.1	160	0.487	RF01699
RF01699_ABEY02000023.1:2	164	0.451	RF01699
RF01699_ABGC03000035.1	178	0.399	RF01699
RF01699_ABOU02000006.1	168	0.494	RF01699
RF01699_ABOU02000007.1	168	0.500	RF01699
RF01699_ABOU02000010.1	168	0.500	RF01699
RF01699_ABOU02000015.1	168	0.512	RF01699
RF01699_ABOU02000017.1	168	0.512	RF01699
RF01699_ABOU02000020.1	168	0.506	RF01699
RF01699_ABOU02000020.1:2	168	0.524	RF01699
RF01699_ABOU02000023.1	168	0.494	RF01699
RF01699_ABOU02000026.1	168	0.494	RF01699
RF01699_ABOU02000026.1:2	168	0.494	RF01699
RF01699_ABOU02000026.1:3	168	0.500	RF01699
RF01699_ABOU02000027.1	167	0.419	RF01699
RF01699_ABOU02000028.1	168	0.500	RF01699
RF01699_ABOU02000028.1:2	168	0.518	RF01699
RF01699_ABOU02000028.1:3	168	0.512	RF01699
RF01699_ABOU02000028.1:4	168	0.512	RF01699
RF01699_ABOU02000029.1	168	0.506	RF01699
RF01699_ABOU02000029.1:2	169	0.503	RF01699
RF01699_ABOU02000031.1	168	0.518	RF01699
RF01699_ABOU02000032.1	168	0.506	RF01699
RF01699_ABOU02000032.1:2	168	0.512	RF01699
RF01699_ABOU02000032.1:3	168	0.500	RF01699
RF01699_ABOU02000033.1	168	0.494	RF01699
RF01699_ABOU02000034.1	168	0.500	RF01699
RF01699_ABOU02000034.1:2	168	0.512	RF01699
RF01699_ABOU02000034.1:3	168	0.506	RF01699
RF01699_ABOU02000034.1:4	168	0.500	RF01699
RF01699_ABOU02000035.1	168	0.506	RF01699
RF01699_ABOU02000035.1:2	168	0.482	RF01699
RF01699_ABOU02000035.1:3	168	0.518	RF01699
RF01699_ABOU02000036.1	168	0.512	RF01699
RF01699_ABOU02000036.1:2	168	0.506	RF01699
RF01699_ABOU02000036.1:3	168	0.494	RF01699
RF01699_ABOU02000037.1	168	0.500	RF01699
RF01699_ABOU02000037.1:2	157	0.503	RF01699
RF01699_ABOU02000039.1	168	0.506	RF01699
RF01699_ABOU02000042.1	168	0.500	RF01699
RF01699_ABOU02000045.1	169	0.515	RF01699
RF01699_ABOU02000046.1	168	0.506	RF01699
RF01699_ABOU02000047.1	168	0.506	RF01699
RF01699_ABOU02000047.1:2	172	0.500	RF01699
RF01699_ABOU02000048.1	167	0.515	RF01699
RF01699_ABOU02000048.1:2	168	0.512	RF01699
RF01699_ABOU02000049.1	168	0.512	RF01699
RF01699_ABOU02000049.1:2	168	0.506	RF01699
RF01699_ABOU02000049.1:3	168	0.506	RF01699
RF01699_ABOU02000050.1	169	0.509	RF01699
RF01699_ABOU02000050.1:2	168	0.488	RF01699
RF01699_ABOU02000050.1:3	168	0.506	RF01699
RF01699_ABOU02000050.1:4	168	0.518	RF01699
RF01699_ABOU02000051.1	168	0.494	RF01699
RF01699_ABOU02000052.1	168	0.500	RF01699
RF01699_ABOU02000053.1	168	0.512	RF01699
RF01699_ABOU02000053.1:2	168	0.512	RF01699
RF01699_ABOU02000055.1	168	0.530	RF01699
RF01699_ABOU02000056.1	168	0.494	RF01699
RF01699_BAAU01001327.1	178	0.354	RF01699
RF01699_BAAU01001385.1	177	0.469	RF01699
RF01699_BAAU01001711.1	180	0.406	RF01699
RF01699_BAAU01002076.1	168	0.470	RF01699
RF01699_BAAU01002871.1	172	0.424	RF01699
RF01699_BAAU01003080.1	177	0.418	RF01699
RF01699_BAAU01003785.1	172	0.465	RF01699
RF01699_BAAU01004259.1	162	0.481	RF01699
RF01699_BAAU01005865.1	188	0.394	RF01699
RF01699_BAAU01006425.1	172	0.442	RF01699
RF01699_BAAU01010790.1	172	0.424	RF01699
RF01699_BAAU01012045.1	172	0.430	RF01699
RF01699_BAAU01013081.1	162	0.599	RF01699
RF01699_BAAU01013082.1	161	0.590	RF01699
RF01699_BAAU01018222.1	160	0.575	RF01699
RF01699_BAAU01018414.1	179	0.391	RF01699
RF01699_BAAU01018515.1	180	0.406	RF01699
RF01699_BAAU01018938.1	172	0.442	RF01699
RF01699_BAAU01019179.1	165	0.588	RF01699
RF01699_BAAU01019454.1	174	0.408	RF01699
RF01699_BAAU01019504.1	164	0.604	RF01699
RF01699_BAAU01021894.1	173	0.428	RF01699
RF01699_BAAU01024958.1	168	0.476	RF01699
RF01699_BAAU01025016.1	178	0.354	RF01699
RF01699_BAAU01026019.1	164	0.567	RF01699
RF01699_BAAU01026020.1	161	0.522	RF01699
RF01699_BAAU01028694.1	176	0.477	RF01699
RF01699_BAAV01001515.1	159	0.434	RF01699
RF01699_BAAV01002036.1	177	0.429	RF01699
RF01699_BAAV01002929.1	157	0.363	RF01699
RF01699_BAAV01006120.1	171	0.456	RF01699
RF01699_BAAV01006167.1	170	0.441	RF01699
