ID	Len	GC	Group
RF00451_AC000348.2	100	0.420	RF00451
RF00451_AC000348.2:2	93	0.441	RF00451
RF00451_AC010675.6	112	0.411	RF00451
RF00451_AC010675.6:2	100	0.400	RF00451
RF00451_AC149601.3	115	0.348	RF00451
RF00451_AC149601.3:2	116	0.353	RF00451
RF00451_AF402959.1	88	0.466	RF00451
RF00451_AL606669.4	88	0.466	RF00451
RF00451_AL606669.4:2	86	0.465	RF00451
RF00451_AL606669.4:3	142	0.465	RF00451
RF00451_AL606669.4:4	86	0.477	RF00451
RF00451_AL606669.4:5	89	0.382	RF00451
RF00451_AL606669.4:6	88	0.466	RF00451
RF00451_AP004460.2	112	0.455	RF00451
RF00451_AP004460.2:2	99	0.434	RF00451
RF00451_AP004460.2:3	112	0.473	RF00451
RF00451_AP004460.2:4	99	0.414	RF00451
RF00451_AP008210.1	86	0.477	RF00451
RF00451_AP008215.1	143	0.469	RF00451
RF00451_DQ063653.1	100	0.410	RF00451
RF00451_DQ063654.1	95	0.379	RF00451
