ID	Len	GC	Group
RF01684_AADB02014112.1	57	0.614	RF01684
RF01684_AAEX02030111.1	58	0.534	RF01684
RF01684_AAFC03015964.1	57	0.596	RF01684
RF01684_AAFC03127117.1	58	0.724	RF01684
RF01684_AAGV020417859.1	57	0.596	RF01684
RF01684_AAGW01517622.1	57	0.614	RF01684
RF01684_AAHX01009290.1	57	0.632	RF01684
RF01684_AAHX01009291.1	53	0.717	RF01684
RF01684_AAKN02038533.1	57	0.579	RF01684
RF01684_AALT01088474.1	58	0.810	RF01684
RF01684_AALT01463641.1	57	0.596	RF01684
RF01684_AANG01068091.1	57	0.596	RF01684
RF01684_AANH01006626.1	58	0.638	RF01684
RF01684_AANN01095771.1	58	0.776	RF01684
RF01684_AANU01213847.1	57	0.596	RF01684
RF01684_AANU01213855.1	58	0.724	RF01684
RF01684_AAPE01449472.1	57	0.632	RF01684
RF01684_AAPN01356548.1	57	0.579	RF01684
RF01684_AAPY01121102.1	57	0.561	RF01684
RF01684_AAPY01608506.1	58	0.690	RF01684
RF01684_AAQQ01417558.1	59	0.542	RF01684
RF01684_AAQR01533100.1	57	0.596	RF01684
RF01684_AAVX01392965.1	57	0.561	RF01684
RF01684_AAWR02037820.1	58	0.741	RF01684
RF01684_AAWR02037822.1	57	0.632	RF01684
RF01684_AAWZ01005477.1	57	0.667	RF01684
RF01684_AAWZ01007030.1	57	0.667	RF01684
RF01684_AAWZ01015646.1	57	0.667	RF01684
RF01684_AAWZ01016852.1	57	0.667	RF01684
RF01684_AAWZ01016879.1	57	0.632	RF01684
RF01684_AAWZ01027746.1	57	0.667	RF01684
RF01684_AAWZ01031206.1	57	0.667	RF01684
RF01684_AAYZ01096777.1	56	0.732	RF01684
RF01684_AAYZ01386528.1	57	0.596	RF01684
RF01684_ABDC01174333.1	57	0.614	RF01684
RF01684_ABDC01368197.1	58	0.690	RF01684
RF01684_ABQO010154554.1	57	0.596	RF01684
RF01684_ABQO010835126.1	52	0.769	RF01684
RF01684_ABRN01286761.1	58	0.655	RF01684
RF01684_ABRO01149254.1	57	0.719	RF01684
RF01684_ABRO01149261.1	57	0.632	RF01684
RF01684_ABRP01112166.1	56	0.589	RF01684
RF01684_ABRP01112170.1	58	0.724	RF01684
RF01684_ABRP01358695.1	58	0.724	RF01684
RF01684_ABRQ01073700.1	57	0.579	RF01684
RF01684_ABRQ01073706.1	58	0.724	RF01684
RF01684_ABRR01392295.1	57	0.561	RF01684
RF01684_ABRR01601793.1	58	0.690	RF01684
RF01684_ABRT010445981.1	57	0.614	RF01684
RF01684_ABSL01051870.1	57	0.614	RF01684
RF01684_AC142098.2	56	0.732	RF01684
RF01684_AL050210.1	57	0.614	RF01684
RF01684_AP000769.5	57	0.614	RF01684
RF01684_AP000944.4	58	0.724	RF01684
RF01684_BAAF04021703.1	58	0.586	RF01684
RF01684_CAAB01005053.1	58	0.672	RF01684
RF01684_CAAE01015008.1	58	0.672	RF01684
RF01684_CR383676.21	56	0.643	RF01684
RF01684_EF177381.1	57	0.614	RF01684
RF01684_FJ209302.1	57	0.614	RF01684
