ID	Len	GC	Group
RF00209_AB078950.1	278	0.540	RF00209
RF00209_AB078952.1	277	0.520	RF00209
RF00209_AF037405.1	275	0.531	RF00209
RF00209_AF091507.1	275	0.553	RF00209
RF00209_AF091661.1	274	0.547	RF00209
RF00209_AF092448.2	274	0.551	RF00209
RF00209_AF099102.3	274	0.547	RF00209
RF00209_AF144617.2	281	0.512	RF00209
RF00209_AF144618.2	273	0.531	RF00209
RF00209_AF220247.1	277	0.523	RF00209
RF00209_AF326963.1	274	0.547	RF00209
RF00209_AF333000.1	274	0.547	RF00209
RF00209_AF352565.1	274	0.547	RF00209
RF00209_AF407339.1	274	0.547	RF00209
RF00209_AF502399.1	278	0.536	RF00209
RF00209_AF531433.1	275	0.545	RF00209
RF00209_AY072924.1	274	0.558	RF00209
RF00209_AY259122.1	274	0.551	RF00209
RF00209_AY367767.1	274	0.551	RF00209
RF00209_AY382481.1	275	0.549	RF00209
RF00209_D49532.1	274	0.540	RF00209
RF00209_D49533.1	274	0.544	RF00209
RF00209_J04358.2	274	0.551	RF00209
RF00209_U45477.1	274	0.555	RF00209
RF00209_X96550.1	274	0.551	RF00209
