ID	Len	GC	Group
RF01844_AAGD02000039.1	81	0.444	RF01844
RF01844_AAGD02000138.1	79	0.405	RF01844
RF01844_AAGD02000734.1	84	0.417	RF01844
RF01844_AAGD02001043.1	79	0.418	RF01844
RF01844_AAGD02003021.1	81	0.383	RF01844
RF01844_AAGD02003490.1	79	0.443	RF01844
RF01844_AAGD02003917.1	78	0.410	RF01844
RF01844_AAGD02003931.1	83	0.446	RF01844
RF01844_AAQA01004525.1	77	0.571	RF01844
RF01844_ABEG01003318.1	77	0.390	RF01844
RF01844_ABEG01005185.1	76	0.447	RF01844
RF01844_ABEG01005717.1	80	0.400	RF01844
RF01844_ABEG01005886.1	81	0.420	RF01844
RF01844_ABEG01011491.1	85	0.459	RF01844
RF01844_ABEG01018321.1	80	0.487	RF01844
RF01844_ABEG01018331.1	80	0.400	RF01844
RF01844_ABEG01018332.1	80	0.438	RF01844
RF01844_ABEG01018448.1	80	0.375	RF01844
RF01844_ABEG01018808.1	79	0.443	RF01844
RF01844_ABEG01020099.1	80	0.438	RF01844
RF01844_ABKE01001494.1	79	0.481	RF01844
RF01844_ABKE01001809.1	79	0.544	RF01844
RF01844_ABKE01004475.1	79	0.456	RF01844
RF01844_ABKE01004848.1	79	0.456	RF01844
RF01844_ABKE01005116.1	78	0.500	RF01844
RF01844_ABKE01005169.1	79	0.532	RF01844
RF01844_ABLA01020015.1	80	0.438	RF01844
RF01844_ABLA01022309.1	82	0.500	RF01844
RF01844_ABLE02002594.1	81	0.481	RF01844
RF01844_ABLE02012093.1	82	0.366	RF01844
RF01844_ABLE02027296.1	82	0.390	RF01844
RF01844_ABLE02033832.1	81	0.358	RF01844
RF01844_ABLE02034354.1	81	0.395	RF01844
RF01844_ABLG01001501.1	76	0.513	RF01844
RF01844_AC084197.1	82	0.451	RF01844
RF01844_AM286192.1	75	0.413	RF01844
RF01844_AY948610.1	81	0.346	RF01844
RF01844_AY948618.1	77	0.455	RF01844
RF01844_AY948619.1	82	0.463	RF01844
RF01844_AY948621.1	78	0.423	RF01844
RF01844_AY948625.1	79	0.430	RF01844
RF01844_AY948626.1	77	0.468	RF01844
RF01844_CAAC02000462.1	81	0.469	RF01844
RF01844_CAAC02000563.1	79	0.519	RF01844
RF01844_CABB01001438.1	78	0.449	RF01844
RF01844_U52372.1	71	0.563	RF01844
RF01844_Z99281.1	81	0.383	RF01844
