ID	Len	GC	Group
RF00181_AB014877.1	86	0.430	RF00181
RF00181_AB014878.1	80	0.463	RF00181
RF00181_AB014878.1:2	88	0.432	RF00181
RF00181_AB014879.1	87	0.437	RF00181
RF00181_AB014881.1	85	0.435	RF00181
RF00181_AB014883.1	84	0.452	RF00181
RF00181_AB076245.1	72	0.458	RF00181
RF00181_AB076245.1:2	72	0.458	RF00181
RF00181_AC121784.2	75	0.493	RF00181
RF00181_AC121784.2:10	74	0.473	RF00181
RF00181_AC121784.2:11	72	0.500	RF00181
RF00181_AC121784.2:2	82	0.451	RF00181
RF00181_AC121784.2:3	75	0.413	RF00181
RF00181_AC121784.2:4	75	0.453	RF00181
RF00181_AC121784.2:5	72	0.472	RF00181
RF00181_AC121784.2:6	73	0.479	RF00181
RF00181_AC121784.2:7	72	0.542	RF00181
RF00181_AC121784.2:8	72	0.431	RF00181
RF00181_AC121784.2:9	69	0.464	RF00181
RF00181_AL132709.5	75	0.507	RF00181
RF00181_AL132709.5:10	78	0.410	RF00181
RF00181_AL132709.5:11	72	0.472	RF00181
RF00181_AL132709.5:12	72	0.458	RF00181
RF00181_AL132709.5:13	72	0.458	RF00181
RF00181_AL132709.5:14	74	0.459	RF00181
RF00181_AL132709.5:15	75	0.480	RF00181
RF00181_AL132709.5:16	72	0.361	RF00181
RF00181_AL132709.5:17	77	0.416	RF00181
RF00181_AL132709.5:18	75	0.440	RF00181
RF00181_AL132709.5:19	72	0.472	RF00181
RF00181_AL132709.5:2	70	0.443	RF00181
RF00181_AL132709.5:20	72	0.472	RF00181
RF00181_AL132709.5:21	70	0.471	RF00181
RF00181_AL132709.5:22	72	0.472	RF00181
RF00181_AL132709.5:23	72	0.403	RF00181
RF00181_AL132709.5:24	75	0.400	RF00181
RF00181_AL132709.5:25	72	0.486	RF00181
RF00181_AL132709.5:26	89	0.382	RF00181
RF00181_AL132709.5:27	75	0.427	RF00181
RF00181_AL132709.5:28	74	0.392	RF00181
RF00181_AL132709.5:29	73	0.397	RF00181
RF00181_AL132709.5:3	78	0.423	RF00181
RF00181_AL132709.5:30	75	0.467	RF00181
RF00181_AL132709.5:31	72	0.389	RF00181
RF00181_AL132709.5:32	70	0.429	RF00181
RF00181_AL132709.5:33	72	0.417	RF00181
RF00181_AL132709.5:34	72	0.458	RF00181
RF00181_AL132709.5:35	75	0.360	RF00181
RF00181_AL132709.5:36	72	0.472	RF00181
RF00181_AL132709.5:37	75	0.427	RF00181
RF00181_AL132709.5:38	72	0.458	RF00181
RF00181_AL132709.5:39	75	0.493	RF00181
RF00181_AL132709.5:4	77	0.403	RF00181
RF00181_AL132709.5:40	75	0.400	RF00181
RF00181_AL132709.5:5	75	0.400	RF00181
RF00181_AL132709.5:6	70	0.457	RF00181
RF00181_AL132709.5:7	72	0.375	RF00181
RF00181_AL132709.5:8	72	0.472	RF00181
RF00181_AL132709.5:9	72	0.444	RF00181
