ID	Len	GC	Group
RF01767_ABHH01000037.1	88	0.409	RF01767
RF01767_ACAJ01000030.1	83	0.458	RF01767
RF01767_ACAO01000044.1	82	0.451	RF01767
RF01767_ACBD01000055.1	80	0.450	RF01767
RF01767_ACGH01000133.1	83	0.398	RF01767
RF01767_ACGQ01000034.1	78	0.423	RF01767
RF01767_ACGS01000001.1	90	0.367	RF01767
RF01767_ACGV01000186.1	106	0.358	RF01767
RF01767_ACHK01000062.1	94	0.351	RF01767
RF01767_ACIL02000003.1	89	0.348	RF01767
RF01767_ACIZ01000041.1	88	0.443	RF01767
RF01767_ACKR01000001.1	89	0.404	RF01767
RF01767_ACKZ01000012.1	82	0.378	RF01767
RF01767_ACLD01000024.1	91	0.385	RF01767
RF01767_ACLD01000135.1	86	0.407	RF01767
RF01767_ACLL01000026.1	109	0.376	RF01767
RF01767_ACLN01000012.1	77	0.416	RF01767
RF01767_AE017198.1	71	0.451	RF01767
RF01767_CP000033.3	91	0.374	RF01767
RF01767_CP000233.1	86	0.314	RF01767
RF01767_CP000413.1	72	0.458	RF01767
RF01767_CP000422.1	81	0.346	RF01767
RF01767_CP000517.1	89	0.382	RF01767
RF01767_CR954253.1	88	0.409	RF01767
RF01767_FM177140.1	89	0.404	RF01767
