ID	Len	GC	Group
RF00538_AADE01001557.1	74	0.365	RF00538
RF00538_AADE01001557.1:2	74	0.324	RF00538
RF00538_AADE01001557.1:3	75	0.347	RF00538
RF00538_AAEU02000133.1	74	0.324	RF00538
RF00538_AAEU02000133.1:2	75	0.307	RF00538
RF00538_AAIZ01010159.1	74	0.338	RF00538
RF00538_AAIZ01010159.1:2	78	0.346	RF00538
RF00538_AANI01013986.1	74	0.365	RF00538
RF00538_AANI01013986.1:2	75	0.333	RF00538
RF00538_AAPP01019299.1	73	0.425	RF00538
RF00538_AAPP01019299.1:2	74	0.351	RF00538
RF00538_AAPQ01006550.1	74	0.311	RF00538
RF00538_AAPQ01006550.1:2	75	0.320	RF00538
RF00538_AAPT01020493.1	74	0.405	RF00538
RF00538_AAPT01020493.1:2	77	0.338	RF00538
RF00538_AAPT01020493.1:3	77	0.299	RF00538
RF00538_AAPU01011489.1	79	0.405	RF00538
RF00538_AAPU01011489.1:2	74	0.365	RF00538
RF00538_AAQB01006225.1	79	0.329	RF00538
RF00538_AAQB01006225.1:2	76	0.368	RF00538
RF00538_AAQB01006225.1:3	74	0.365	RF00538
RF00538_AASR01018550.1	74	0.338	RF00538
RF00538_AASW01038929.1	73	0.329	RF00538
RF00538_AC097725.2	74	0.324	RF00538
RF00538_AC097725.2:2	72	0.333	RF00538
RF00538_AC097725.2:3	75	0.347	RF00538
