ID	Len	GC	Group
RF00278_AACN010584535.1	70	0.386	RF00278
RF00278_AADA01151228.1	74	0.378	RF00278
RF00278_AADN02002394.1	71	0.437	RF00278
RF00278_AAFC03092119.1	70	0.457	RF00278
RF00278_AAFR03001945.1	72	0.361	RF00278
RF00278_AAGU02570669.1	70	0.357	RF00278
RF00278_AAGV020235195.1	70	0.386	RF00278
RF00278_AAGW01157932.1	75	0.360	RF00278
RF00278_AAHX01056136.1	72	0.361	RF00278
RF00278_AAIY01165594.1	73	0.342	RF00278
RF00278_AALT01262864.1	73	0.397	RF00278
RF00278_AANG01363621.1	70	0.386	RF00278
RF00278_AANN01311246.1	68	0.397	RF00278
RF00278_AAPN01320559.1	72	0.417	RF00278
RF00278_AAPY01434504.1	72	0.361	RF00278
RF00278_AAVX01032274.1	68	0.353	RF00278
RF00278_AAWR02014676.1	70	0.429	RF00278
RF00278_AAWZ01018292.1	74	0.405	RF00278
RF00278_AAYZ01287241.1	73	0.384	RF00278
RF00278_AB017710.1	70	0.386	RF00278
RF00278_AB116374.1	72	0.431	RF00278
RF00278_AB116375.1	72	0.403	RF00278
RF00278_AB116376.1	69	0.406	RF00278
RF00278_X96662.1	74	0.365	RF00278
