ID	Len	GC	Group
RF01845_AAAA02006932.1	241	0.485	RF01845
RF01845_AARH01003665.1	234	0.466	RF01845
RF01845_AARH01004278.1	245	0.502	RF01845
RF01845_AASG02004929.1	256	0.457	RF01845
RF01845_AB024055.1	199	0.523	RF01845
RF01845_AC009398.6	165	0.442	RF01845
RF01845_AF061818.1	219	0.466	RF01845
RF01845_AF352373.1	286	0.430	RF01845
RF01845_AF352375.1	278	0.442	RF01845
RF01845_AF426838.1	292	0.356	RF01845
RF01845_AF426839.1	294	0.350	RF01845
RF01845_AF538351.1	195	0.497	RF01845
RF01845_AF542513.1	205	0.600	RF01845
RF01845_AJ271787.1	274	0.467	RF01845
RF01845_AJ487686.1	239	0.519	RF01845
RF01845_AK220907.1	156	0.442	RF01845
RF01845_AM156924.1	181	0.475	RF01845
RF01845_AP008208.1	241	0.485	RF01845
RF01845_AY388519.1	303	0.406	RF01845
RF01845_CR855213.1	198	0.525	RF01845
RF01845_CT025841.2	286	0.374	RF01845
RF01845_CT833477.1	237	0.489	RF01845
RF01845_CU405621.1	241	0.490	RF01845
RF01845_D13503.1	268	0.474	RF01845
RF01845_EU947336.1	193	0.503	RF01845
RF01845_L32805.1	286	0.381	RF01845
RF01845_L32806.1	286	0.374	RF01845
RF01845_X69154.1	273	0.491	RF01845
RF01845_X80263.1	286	0.371	RF01845
RF01845_X80264.1	286	0.371	RF01845
RF01845_X81064.1	307	0.349	RF01845
RF01845_X83683.1	317	0.347	RF01845
RF01845_X86441.1	264	0.473	RF01845
RF01845_X98716.1	264	0.402	RF01845
RF01845_Y12714.1	272	0.449	RF01845
