ID	Len	GC	Group
RF00190_AACZ02200368.1	132	0.470	RF00190
RF00190_AADN02043953.1	143	0.629	RF00190
RF00190_AAFC03053159.1	135	0.467	RF00190
RF00190_AAFR03060642.1	137	0.467	RF00190
RF00190_AAGV020025840.1	135	0.467	RF00190
RF00190_AAGW01191996.1	135	0.504	RF00190
RF00190_AAHX01040055.1	136	0.485	RF00190
RF00190_AAIY01514491.1	133	0.429	RF00190
RF00190_AAKN02007781.1	135	0.459	RF00190
RF00190_AALT01584320.1	135	0.481	RF00190
RF00190_AANG01797529.1	135	0.481	RF00190
RF00190_AANH01002401.1	139	0.475	RF00190
RF00190_AANN01687128.1	135	0.407	RF00190
RF00190_AANU01285292.1	135	0.430	RF00190
RF00190_AAPE01197682.1	136	0.478	RF00190
RF00190_AAPY01487909.1	132	0.644	RF00190
RF00190_AAQQ01591275.1	135	0.496	RF00190
RF00190_AAQR01713337.1	135	0.474	RF00190
RF00190_AAWR02035371.1	131	0.427	RF00190
RF00190_AAWZ01041840.1	144	0.493	RF00190
RF00190_AAYZ01160471.1	135	0.489	RF00190
RF00190_ABAV01024688.1	137	0.489	RF00190
RF00190_ABDC01121909.1	135	0.452	RF00190
RF00190_AK092096.1	133	0.481	RF00190
RF00190_AL360091.28	135	0.415	RF00190
RF00190_AL589681.19	133	0.429	RF00190
RF00190_BAAE01118989.1	135	0.481	RF00190
RF00190_CAAB01001180.1	135	0.548	RF00190
RF00190_CR385068.11	135	0.459	RF00190
