ID	Len	GC	Group
RF01885_AAFS01000208.1	78	0.359	RF01885
RF01885_AANI01014362.1	76	0.355	RF01885
RF01885_AAPP01019520.1	78	0.385	RF01885
RF01885_AAPT01020159.1	77	0.351	RF01885
RF01885_AAPU01011178.1	76	0.368	RF01885
RF01885_AAQB01009437.1	78	0.372	RF01885
RF01885_AASS01005805.1	77	0.338	RF01885
RF01885_M14557.1	77	0.338	RF01885
RF01885_M14558.1	75	0.360	RF01885
RF01885_U18307.1	77	0.338	RF01885
RF01885_X04188.1	77	0.338	RF01885
RF01885_X05347.1	75	0.347	RF01885
RF01885_X16337.1	78	0.359	RF01885
