ID	Len	GC	Group
RF00875_AABR04106253.1	81	0.605	RF00875
RF00875_AAEX02018351.1	83	0.614	RF00875
RF00875_AAGU02711398.1	82	0.585	RF00875
RF00875_AAGV020070009.1	76	0.632	RF00875
RF00875_AAHY01107679.1	81	0.617	RF00875
RF00875_AAKN02053482.1	80	0.637	RF00875
RF00875_AANU01291939.1	83	0.602	RF00875
RF00875_AAQR01164102.1	82	0.549	RF00875
RF00875_AAYZ01435150.1	92	0.641	RF00875
RF00875_AC125143.4	81	0.593	RF00875
RF00875_AY466472.1	85	0.612	RF00875
RF00875_CT990572.1	81	0.605	RF00875
RF00875_S89400.1	78	0.590	RF00875
