ID	Len	GC	Group
RF00460_AABR04003459.1	72	0.500	RF00460
RF00460_AAEX02008764.1	74	0.500	RF00460
RF00460_AAFR03003560.1	75	0.467	RF00460
RF00460_AAFR03060702.1	75	0.520	RF00460
RF00460_AAGU02134420.1	73	0.466	RF00460
RF00460_AAGU02360064.1	74	0.473	RF00460
RF00460_AAGV020154154.1	74	0.527	RF00460
RF00460_AAGV020568098.1	74	0.473	RF00460
RF00460_AAHX01084618.1	72	0.556	RF00460
RF00460_AAIY01635871.1	73	0.479	RF00460
RF00460_AAIY01674345.1	73	0.507	RF00460
RF00460_AAKN02012888.1	73	0.493	RF00460
RF00460_AALT01441576.1	74	0.527	RF00460
RF00460_AANH01003005.1	79	0.418	RF00460
RF00460_AANN01507962.1	74	0.500	RF00460
RF00460_AANN01587824.1	74	0.405	RF00460
RF00460_AAPY01018805.1	72	0.472	RF00460
RF00460_AAQR01310115.1	74	0.500	RF00460
RF00460_AAQR01466326.1	74	0.527	RF00460
RF00460_AAQR01480957.1	74	0.486	RF00460
RF00460_AAWZ01033663.1	75	0.427	RF00460
RF00460_AC079644.9	74	0.459	RF00460
RF00460_AC129561.13	74	0.500	RF00460
RF00460_AC138288.13	74	0.486	RF00460
RF00460_AY387676.1	73	0.534	RF00460
RF00460_BAAF04019938.1	76	0.382	RF00460
RF00460_BC000405.2	74	0.541	RF00460
RF00460_BC044979.1	75	0.427	RF00460
RF00460_BC064308.1	76	0.421	RF00460
RF00460_BC090598.1	75	0.400	RF00460
RF00460_CAAA01135593.1	74	0.486	RF00460
RF00460_CAAB01000021.1	76	0.382	RF00460
RF00460_CAAE01014537.1	76	0.368	RF00460
RF00460_CT030175.7	74	0.554	RF00460
RF00460_L15447.1	74	0.486	RF00460
