ID	Len	GC	Group
RF00020_AAAA02022467.1	119	0.513	RF00020
RF00020_AAAB01008944.1	123	0.415	RF00020
RF00020_AABL01000519.1	116	0.371	RF00020
RF00020_AABS01000112.1	114	0.430	RF00020
RF00020_AABX02000002.1	115	0.496	RF00020
RF00020_AABY01000025.1	121	0.413	RF00020
RF00020_AACA01000117.1	122	0.451	RF00020
RF00020_AACD01000010.1	111	0.477	RF00020
RF00020_AACG02000018.1	122	0.451	RF00020
RF00020_AACH01000658.1	125	0.392	RF00020
RF00020_AACI02000988.1	115	0.426	RF00020
RF00020_AACM02000265.1	115	0.478	RF00020
RF00020_AACO02000021.1	112	0.446	RF00020
RF00020_AACQ01000039.1	122	0.361	RF00020
RF00020_AACS01000058.1	117	0.521	RF00020
RF00020_AACT01019277.1	114	0.386	RF00020
RF00020_AACU02000571.1	110	0.509	RF00020
RF00020_AACW02000228.1	115	0.383	RF00020
RF00020_AACY020397167.1	111	0.468	RF00020
RF00020_AACZ02155796.1	116	0.405	RF00020
RF00020_AADE01000447.1	116	0.388	RF00020
RF00020_AADG05005508.1	119	0.420	RF00020
RF00020_AADK01028234.1	114	0.386	RF00020
RF00020_AADM01000037.1	129	0.419	RF00020
RF00020_AADS01000442.1	118	0.559	RF00020
RF00020_AAEC02000007.1	115	0.487	RF00020
RF00020_AAEE01000007.1	117	0.419	RF00020
RF00020_AAEL01000435.1	117	0.410	RF00020
RF00020_AAEU02000660.1	121	0.380	RF00020
RF00020_AAEX02018747.1	119	0.361	RF00020
RF00020_AAEY01000021.1	112	0.455	RF00020
RF00020_AAFB02000352.1	110	0.345	RF00020
RF00020_AAFC03028536.1	117	0.385	RF00020
RF00020_AAFD02000027.1	110	0.491	RF00020
RF00020_AAFI02000148.1	115	0.374	RF00020
RF00020_AAFM01000003.1	109	0.413	RF00020
RF00020_AAFN01000069.1	128	0.367	RF00020
RF00020_AAFO01000011.1	122	0.352	RF00020
RF00020_AAFP01000428.1	112	0.455	RF00020
RF00020_AAFR03051183.1	116	0.379	RF00020
RF00020_AAFT01000039.1	121	0.413	RF00020
RF00020_AAFU01001022.1	112	0.500	RF00020
RF00020_AAGD02000134.1	122	0.418	RF00020
RF00020_AAGE02022633.1	126	0.397	RF00020
RF00020_AAGI01000327.1	115	0.470	RF00020
RF00020_AAGJ02068567.1	119	0.403	RF00020
RF00020_AAGK01000001.1	112	0.455	RF00020
RF00020_AAGT01000497.1	115	0.417	RF00020
RF00020_AAGV020174570.1	116	0.397	RF00020
RF00020_AAGW01028227.1	116	0.397	RF00020
RF00020_AAHF01000006.1	113	0.496	RF00020
RF00020_AAID01003647.1	121	0.430	RF00020
RF00020_AAIH02000216.1	120	0.475	RF00020
RF00020_AAIL01001038.1	112	0.509	RF00020
RF00020_AAIM02000161.1	112	0.518	RF00020
RF00020_AAIW01000368.1	115	0.487	RF00020
RF00020_AAIY01547840.1	116	0.397	RF00020
RF00020_AAIZ01003066.1	118	0.373	RF00020
RF00020_AAJI01001476.1	119	0.437	RF00020
RF00020_AAJJ01001278.1	119	0.437	RF00020
RF00020_AAJN01000094.1	120	0.492	RF00020
RF00020_AAKD03000017.1	120	0.483	RF00020
RF00020_AAKE03000008.1	113	0.496	RF00020
RF00020_AAKM01000004.1	115	0.400	RF00020
RF00020_AAKN02051087.1	116	0.388	RF00020
RF00020_AAKO01001397.1	119	0.387	RF00020
RF00020_AALT01479958.1	117	0.385	RF00020
RF00020_AANG01141002.1	117	0.385	RF00020
RF00020_AANI01017247.1	123	0.407	RF00020
RF00020_AANN01833323.1	116	0.371	RF00020
RF00020_AANS01001320.1	121	0.388	RF00020
RF00020_AANU01096983.1	117	0.393	RF00020
RF00020_AANV02000637.1	110	0.373	RF00020
RF00020_AANW02001233.1	110	0.373	RF00020
RF00020_AAPE01480259.1	116	0.397	RF00020
RF00020_AAPN01296676.1	116	0.379	RF00020
RF00020_AAPO01000006.1	125	0.376	RF00020
RF00020_AAPP01015704.1	124	0.444	RF00020
RF00020_AAPQ01007319.1	119	0.378	RF00020
RF00020_AAPT01020503.1	122	0.418	RF00020
RF00020_AAPU01010615.1	118	0.381	RF00020
RF00020_AAPY01334745.1	116	0.371	RF00020
RF00020_AAQA01000616.1	115	0.383	RF00020
RF00020_AAQB01006740.1	123	0.415	RF00020
RF00020_AAQQ01236639.1	118	0.381	RF00020
RF00020_AAQR01224920.1	116	0.405	RF00020
RF00020_AAQX01002881.1	116	0.414	RF00020
RF00020_AAQY01000270.1	118	0.415	RF00020
RF00020_AARE01001511.1	112	0.455	RF00020
RF00020_AARH01001853.1	118	0.492	RF00020
RF00020_AASC02039457.1	115	0.374	RF00020
RF00020_AASG02001471.1	119	0.479	RF00020
RF00020_AASM01000961.1	120	0.358	RF00020
RF00020_AASO01001658.1	115	0.487	RF00020
RF00020_AASV01046355.1	122	0.328	RF00020
RF00020_AATM01000006.1	119	0.395	RF00020
RF00020_AATT01000070.1	113	0.460	RF00020
RF00020_AATU01003637.1	117	0.419	RF00020
RF00020_AATX01000063.1	115	0.487	RF00020
RF00020_AAVQ01000002.1	124	0.387	RF00020
RF00020_AAVX01303608.1	117	0.402	RF00020
RF00020_AAWC01002764.1	114	0.561	RF00020
RF00020_AAWR02001149.1	116	0.379	RF00020
RF00020_AAWT01083394.1	117	0.299	RF00020
RF00020_AAWU01000380.1	123	0.390	RF00020
RF00020_AAWZ01004193.1	116	0.371	RF00020
RF00020_AAXH01000217.1	115	0.504	RF00020
RF00020_AAXI01000301.1	117	0.496	RF00020
RF00020_AAXJ01002433.1	112	0.446	RF00020
RF00020_AAXT01000002.1	112	0.500	RF00020
RF00020_AAYL01000045.1	110	0.473	RF00020
RF00020_AAYZ01307320.1	118	0.381	RF00020
RF00020_AAZO01006170.1	120	0.408	RF00020
RF00020_AAZX01000523.1	121	0.405	RF00020
RF00020_AB202073.1	113	0.434	RF00020
RF00020_ABAV01004466.1	121	0.413	RF00020
RF00020_ABBB01000033.1	115	0.487	RF00020
RF00020_ABBC01000392.1	115	0.487	RF00020
RF00020_ABCN01002017.1	107	0.505	RF00020
RF00020_ABDB01000059.1	113	0.496	RF00020
RF00020_ABDC01046604.1	116	0.353	RF00020
RF00020_ABDF01000183.1	114	0.482	RF00020
RF00020_ABDG01000211.1	115	0.487	RF00020
RF00020_ABEG01017346.1	123	0.415	RF00020
RF00020_ABIS01000186.1	115	0.487	RF00020
RF00020_AC004395.1	111	0.477	RF00020
RF00020_AC007202.3	117	0.410	RF00020
RF00020_AC068213.7	116	0.414	RF00020
RF00020_AC083892.19	116	0.379	RF00020
RF00020_AC091619.3	134	0.373	RF00020
RF00020_AC110235.13	116	0.397	RF00020
RF00020_AC146755.23	119	0.420	RF00020
RF00020_AC158186.2	117	0.462	RF00020
RF00020_AC174762.1	116	0.405	RF00020
RF00020_AC189540.1	119	0.454	RF00020
RF00020_AE014187.1	119	0.361	RF00020
RF00020_AE016817.4	147	0.517	RF00020
RF00020_AE017344.1	112	0.455	RF00020
RF00020_AF095839.1	116	0.500	RF00020
RF00020_AF271469.1	117	0.470	RF00020
RF00020_AF529186.1	116	0.483	RF00020
RF00020_AL590450.1	110	0.527	RF00020
RF00020_AM055942.3	110	0.473	RF00020
RF00020_AM270115.1	116	0.491	RF00020
RF00020_AM454615.1	118	0.458	RF00020
RF00020_AP004339.3	119	0.513	RF00020
RF00020_AP007155.1	121	0.463	RF00020
RF00020_AP009663.1	120	0.383	RF00020
RF00020_AY462110.1	116	0.526	RF00020
RF00020_AY705674.1	113	0.398	RF00020
RF00020_BAAF04017217.1	114	0.386	RF00020
RF00020_BX890568.8	116	0.405	RF00020
RF00020_CAAB01003003.1	114	0.421	RF00020
RF00020_CAAC02000457.1	122	0.418	RF00020
RF00020_CAAE01011816.1	115	0.400	RF00020
RF00020_CAAI01002944.1	114	0.368	RF00020
RF00020_CAAJ01000127.1	114	0.368	RF00020
RF00020_CAAL01001847.1	116	0.440	RF00020
RF00020_CR380948.1	122	0.492	RF00020
RF00020_CR382125.1	157	0.446	RF00020
RF00020_CR382132.1	117	0.453	RF00020
RF00020_CR382134.2	122	0.344	RF00020
RF00020_CR855038.1	119	0.445	RF00020
RF00020_DQ001173.1	115	0.374	RF00020
RF00020_DQ028748.1	115	0.426	RF00020
RF00020_EF647601.1	119	0.437	RF00020
RF00020_K03096.1	119	0.370	RF00020
RF00020_K03164.1	115	0.452	RF00020
RF00020_L22251.1	118	0.475	RF00020
RF00020_M10270.1	117	0.393	RF00020
RF00020_X00386.1	104	0.433	RF00020
RF00020_X01693.1	112	0.348	RF00020
RF00020_X06020.1	115	0.391	RF00020
RF00020_X15935.1	119	0.370	RF00020
RF00020_X16573.1	115	0.348	RF00020
RF00020_X63789.1	114	0.316	RF00020
RF00020_X74440.1	120	0.442	RF00020
RF00020_X87329.1	115	0.504	RF00020
RF00020_Z11883.1	118	0.449	RF00020
RF00020_Z14994.1	119	0.471	RF00020
RF00020_Z69659.1	123	0.398	RF00020
