ID	Len	GC	Group
RF00551_AC002512.1	551	0.374	RF00551
RF00551_AF465792.1	550	0.369	RF00551
RF00551_AF466626.1	551	0.372	RF00551
RF00551_AF466630.1	551	0.372	RF00551
RF00551_AF466631.1	551	0.376	RF00551
RF00551_AF466636.1	551	0.376	RF00551
RF00551_AF466639.1	551	0.372	RF00551
RF00551_M32121.1	543	0.376	RF00551
RF00551_M32122.1	537	0.356	RF00551
RF00551_M32123.1	551	0.370	RF00551
RF00551_M32124.1	551	0.367	RF00551
RF00551_M32125.1	553	0.351	RF00551
RF00551_M32126.1	551	0.339	RF00551
RF00551_X55735.1	556	0.354	RF00551
RF00551_X78058.1	546	0.375	RF00551
