ID	Len	GC	Group
RF00176_AF038044.1	91	0.560	RF00176
RF00176_AF241533.1	89	0.551	RF00176
RF00176_AJ249740.1	92	0.576	RF00176
RF00176_AY100482.1	92	0.554	RF00176
RF00176_D00719.1	91	0.560	RF00176
RF00176_M18056.1	91	0.571	RF00176
RF00176_M21958.1	91	0.571	RF00176
RF00176_M59043.1	92	0.565	RF00176
RF00176_M59048.1	90	0.567	RF00176
RF00176_M59050.1	90	0.556	RF00176
RF00176_S43932.1	92	0.565	RF00176
RF00176_S64508.1	92	0.576	RF00176
RF00176_U16701.1	92	0.565	RF00176
RF00176_U16703.1	92	0.554	RF00176
RF00176_U80935.1	91	0.582	RF00176
RF00176_X51456.1	91	0.560	RF00176
RF00176_X62493.1	92	0.554	RF00176
RF00176_X85215.2	91	0.571	RF00176
