ID	Len	GC	Group
RF00036_AF003887.1	340	0.509	RF00036
RF00036_AF025749.1	340	0.515	RF00036
RF00036_AF025751.1	337	0.504	RF00036
RF00036_AF025754.1	337	0.510	RF00036
RF00036_AF025756.1	337	0.501	RF00036
RF00036_AF025758.1	337	0.504	RF00036
RF00036_AF025760.1	337	0.513	RF00036
RF00036_AF025764.1	340	0.512	RF00036
RF00036_AF033819.3	337	0.510	RF00036
RF00036_AF038399.1	337	0.501	RF00036
RF00036_AF041133.1	337	0.516	RF00036
RF00036_AF042101.1	337	0.510	RF00036
RF00036_AF070521.1	337	0.507	RF00036
RF00036_AF112547.1	340	0.503	RF00036
RF00036_AF189159.1	337	0.519	RF00036
RF00036_AF217162.1	337	0.501	RF00036
RF00036_AF217172.1	337	0.513	RF00036
RF00036_AF217173.1	337	0.504	RF00036
RF00036_AF256204.1	340	0.506	RF00036
RF00036_AF256205.1	340	0.506	RF00036
RF00036_AF256206.1	337	0.513	RF00036
RF00036_AF256208.1	340	0.503	RF00036
RF00036_AF256209.1	340	0.506	RF00036
RF00036_AF321145.1	337	0.513	RF00036
RF00036_AF358140.1	337	0.507	RF00036
RF00036_AF358141.1	337	0.513	RF00036
RF00036_AF358142.1	337	0.513	RF00036
RF00036_AF358145.1	337	0.510	RF00036
RF00036_AF491741.1	337	0.522	RF00036
RF00036_AJ006287.1	340	0.509	RF00036
RF00036_AJ286340.1	340	0.512	RF00036
RF00036_AJ417426.1	337	0.519	RF00036
RF00036_AJ417427.1	337	0.513	RF00036
RF00036_AJ417428.1	337	0.513	RF00036
RF00036_AJ418481.1	337	0.516	RF00036
RF00036_AJ418518.1	337	0.528	RF00036
RF00036_AJ418521.1	337	0.516	RF00036
RF00036_AJ418523.1	337	0.516	RF00036
RF00036_AJ418528.1	337	0.522	RF00036
RF00036_AJ418529.1	337	0.519	RF00036
RF00036_AJ418536.1	340	0.503	RF00036
RF00036_K02011.1	337	0.510	RF00036
RF00036_K02013.1	337	0.510	RF00036
RF00036_L02317.1	337	0.510	RF00036
RF00036_L08657.1	340	0.500	RF00036
RF00036_L31963.1	337	0.510	RF00036
RF00036_L42371.1	337	0.504	RF00036
RF00036_M14100.1	337	0.510	RF00036
RF00036_M38430.1	337	0.513	RF00036
RF00036_M77230.1	337	0.519	RF00036
RF00036_U08445.1	340	0.512	RF00036
RF00036_U08446.1	340	0.500	RF00036
RF00036_U12033.1	337	0.504	RF00036
RF00036_U12034.1	337	0.507	RF00036
RF00036_U12036.1	337	0.507	RF00036
RF00036_U26942.1	337	0.504	RF00036
RF00036_U34604.1	337	0.516	RF00036
RF00036_U36859.1	337	0.513	RF00036
RF00036_U36862.1	337	0.516	RF00036
RF00036_U36876.1	337	0.516	RF00036
RF00036_U69585.1	340	0.515	RF00036
RF00036_U69587.1	340	0.512	RF00036
RF00036_U79722.1	337	0.504	RF00036
RF00036_U84819.1	334	0.515	RF00036
RF00036_Z11530.1	337	0.513	RF00036
