ID	Len	GC	Group
RF00022_AAHY01752091.1	198	0.429	RF00022
RF00022_AALC01000106.1	204	0.417	RF00022
RF00022_AALD01000005.1	203	0.424	RF00022
RF00022_AAND01000021.1	213	0.408	RF00022
RF00022_AAYT01000006.1	205	0.429	RF00022
RF00022_AAZF01000004.1	190	0.326	RF00022
RF00022_AAZG01000006.1	193	0.342	RF00022
RF00022_AAZW01000011.1	213	0.418	RF00022
RF00022_AE004439.1	199	0.342	RF00022
RF00022_AE016827.1	188	0.319	RF00022
RF00022_AE017143.1	194	0.299	RF00022
RF00022_AE017220.1	198	0.449	RF00022
RF00022_AL627277.1	206	0.447	RF00022
RF00022_BA000031.2	210	0.400	RF00022
RF00022_BA000037.2	208	0.389	RF00022
RF00022_BX571861.1	196	0.423	RF00022
RF00022_BX950851.1	198	0.449	RF00022
RF00022_CP000266.1	206	0.422	RF00022
RF00022_CP000647.1	208	0.447	RF00022
RF00022_CP000653.1	208	0.428	RF00022
RF00022_CP000671.1	192	0.333	RF00022
RF00022_CP000746.1	198	0.293	RF00022
RF00022_CP000826.1	199	0.472	RF00022
RF00022_CP001113.1	206	0.447	RF00022
RF00022_U00096.2	206	0.427	RF00022
RF00022_U29581.1	206	0.427	RF00022
