ID	Len	GC	Group
RF00950_AAAB01008811.1	79	0.405	RF00950
RF00950_AABU01002771.1	76	0.434	RF00950
RF00950_AADE01004638.1	77	0.403	RF00950
RF00950_AADG05003208.1	74	0.405	RF00950
RF00950_AADK01018362.1	75	0.387	RF00950
RF00950_AAEU02001931.1	78	0.449	RF00950
RF00950_AAGE02001795.1	80	0.388	RF00950
RF00950_AAJJ01000142.1	72	0.458	RF00950
RF00950_AANI01016453.1	78	0.397	RF00950
RF00950_AAPP01018483.1	76	0.408	RF00950
RF00950_AAPT01021373.1	78	0.372	RF00950
RF00950_AAPU01009479.1	76	0.382	RF00950
RF00950_AAQB01006885.1	78	0.436	RF00950
RF00950_AAZO01006968.1	79	0.329	RF00950
RF00950_AAZX01009215.1	75	0.320	RF00950
