ID	Len	GC	Group
RF00088_AACZ02218124.1	70	0.357	RF00088
RF00088_AAEX02030073.1	70	0.429	RF00088
RF00088_AAFC03074495.1	70	0.329	RF00088
RF00088_AAGU02801011.1	70	0.386	RF00088
RF00088_AAGV020553791.1	69	0.406	RF00088
RF00088_AAGW01129927.1	69	0.449	RF00088
RF00088_AAKN02039313.1	70	0.443	RF00088
RF00088_AALT01366508.1	67	0.418	RF00088
RF00088_AAPE01348906.1	70	0.400	RF00088
RF00088_AAPN01443316.1	69	0.435	RF00088
RF00088_AAPY01121463.1	70	0.414	RF00088
RF00088_AAQQ01114996.1	68	0.397	RF00088
RF00088_AAQR01443283.1	70	0.457	RF00088
RF00088_AAWR02037725.1	70	0.400	RF00088
RF00088_AAWZ01042849.1	69	0.391	RF00088
RF00088_ABDC01628854.1	71	0.380	RF00088
RF00088_AL954715.13	70	0.314	RF00088
RF00088_U40580.1	70	0.414	RF00088
RF00088_U40654.1	69	0.348	RF00088
RF00088_U72867.1	73	0.342	RF00088
