ID	Len	GC	Group
RF00057_AACY022459113.1	62	0.484	RF00057
RF00057_AAKK02000018.1	66	0.379	RF00057
RF00057_AALD01000025.1	64	0.531	RF00057
RF00057_AAUU01000182.1	66	0.348	RF00057
RF00057_AAWP01000024.1	66	0.394	RF00057
RF00057_AAYS01000010.1	65	0.446	RF00057
RF00057_AAZW01000010.1	66	0.364	RF00057
RF00057_AAZX01022620.1	71	0.366	RF00057
RF00057_AAZX01022803.1	69	0.377	RF00057
RF00057_AL627281.1	65	0.385	RF00057
RF00057_AM286415.1	66	0.485	RF00057
RF00057_AP008232.1	65	0.446	RF00057
RF00057_AP008232.1:2	65	0.492	RF00057
RF00057_AY008264.2	67	0.433	RF00057
RF00057_AY183121.1	67	0.448	RF00057
RF00057_BA000037.2	66	0.379	RF00057
RF00057_BX571859.1	67	0.448	RF00057
RF00057_BX571867.1	66	0.439	RF00057
RF00057_BX950851.1	66	0.455	RF00057
RF00057_BX950851.1:2	67	0.433	RF00057
RF00057_CP000026.1	68	0.485	RF00057
RF00057_CP000038.1	65	0.462	RF00057
RF00057_CP000644.1	62	0.484	RF00057
RF00057_CP000647.1	64	0.438	RF00057
RF00057_CP000653.1	66	0.409	RF00057
RF00057_CP000653.1:2	64	0.375	RF00057
RF00057_CP001113.1	65	0.400	RF00057
RF00057_X76000.1	66	0.439	RF00057
