ID	Len	GC	Group
RF00066_AADA01187858.1	62	0.419	RF00066
RF00066_AAEU02000134.1	65	0.369	RF00066
RF00066_AAEX02011138.1	62	0.484	RF00066
RF00066_AAFC03061782.1	62	0.484	RF00066
RF00066_AAFR03067202.1	62	0.468	RF00066
RF00066_AAGJ02049076.1	63	0.524	RF00066
RF00066_AAGL01003173.1	64	0.375	RF00066
RF00066_AAGU02634740.1	61	0.361	RF00066
RF00066_AAGV020207087.1	62	0.500	RF00066
RF00066_AAGW01119538.1	62	0.500	RF00066
RF00066_AAHX01112961.1	62	0.403	RF00066
RF00066_AAIY01149668.1	62	0.387	RF00066
RF00066_AAIY01793969.1	62	0.419	RF00066
RF00066_AAIZ01011560.1	67	0.358	RF00066
RF00066_AAKN02052151.1	62	0.387	RF00066
RF00066_AALT01385751.1	62	0.419	RF00066
RF00066_AANG01081017.1	62	0.452	RF00066
RF00066_AANH01001136.1	57	0.351	RF00066
RF00066_AANI01017320.1	66	0.379	RF00066
RF00066_AANN01093499.1	62	0.516	RF00066
RF00066_AANU01190095.1	62	0.452	RF00066
RF00066_AAPE01453298.1	63	0.556	RF00066
RF00066_AAPN01194339.1	62	0.419	RF00066
RF00066_AAPP01019312.1	65	0.385	RF00066
RF00066_AAPQ01006552.1	65	0.400	RF00066
RF00066_AAPU01011493.1	66	0.409	RF00066
RF00066_AAPY01117698.1	62	0.419	RF00066
RF00066_AAQB01007746.1	65	0.385	RF00066
RF00066_AAQQ01624215.1	62	0.484	RF00066
RF00066_AAQR01192271.1	62	0.452	RF00066
RF00066_AAWR02029200.1	62	0.468	RF00066
RF00066_AAWZ01018307.1	62	0.484	RF00066
RF00066_AAYZ01241424.1	63	0.476	RF00066
RF00066_ABDC01308671.1	62	0.468	RF00066
RF00066_AC199101.3	54	0.463	RF00066
RF00066_AY310908.1	65	0.385	RF00066
RF00066_BAAF04048895.1	56	0.411	RF00066
RF00066_BX001019.7	56	0.339	RF00066
RF00066_BX935168.2	60	0.550	RF00066
RF00066_CAAB01001689.1	56	0.411	RF00066
RF00066_CR388102.8	56	0.393	RF00066
RF00066_M13307.1	55	0.545	RF00066
RF00066_M13310.1	55	0.509	RF00066
RF00066_M13311.1	68	0.515	RF00066
RF00066_M26272.1	55	0.509	RF00066
RF00066_M26273.1	55	0.509	RF00066
RF00066_M26274.1	55	0.545	RF00066
RF00066_M26275.1	55	0.527	RF00066
RF00066_M26276.1	55	0.545	RF00066
RF00066_M26277.1	55	0.527	RF00066
RF00066_U28353.1	61	0.328	RF00066
RF00066_U47924.1	63	0.429	RF00066
RF00066_X54748.1	62	0.419	RF00066
RF00066_X64404.1	57	0.404	RF00066
RF00066_Z54313.1	57	0.404	RF00066
