ID	Len	GC	Group
RF01419_AACY020050500.1	187	0.406	RF01419
RF01419_AACY020078041.1	187	0.556	RF01419
RF01419_AACY020141787.1	184	0.391	RF01419
RF01419_AACY020159117.1	184	0.418	RF01419
RF01419_AACY020164518.1	184	0.413	RF01419
RF01419_AACY020225090.1	184	0.402	RF01419
RF01419_AACY020415043.1	187	0.412	RF01419
RF01419_AACY020459449.1	187	0.545	RF01419
RF01419_AACY020480390.1	184	0.397	RF01419
RF01419_AACY020552557.1	184	0.418	RF01419
RF01419_AACY020698291.1	184	0.429	RF01419
RF01419_AACY020865073.1	184	0.397	RF01419
RF01419_AACY020889377.1	171	0.374	RF01419
RF01419_AACY021133897.1	184	0.543	RF01419
RF01419_AACY021136096.1	184	0.408	RF01419
RF01419_AACY021151713.1	187	0.583	RF01419
RF01419_AACY021296091.1	184	0.413	RF01419
RF01419_AACY021330979.1	184	0.418	RF01419
RF01419_AACY021388426.1	184	0.402	RF01419
RF01419_AACY021436835.1	187	0.353	RF01419
RF01419_AACY021756203.1	187	0.374	RF01419
RF01419_AACY021880462.1	184	0.391	RF01419
RF01419_AACY021940540.1	184	0.408	RF01419
RF01419_AACY021969765.1	187	0.615	RF01419
RF01419_AACY021985367.1	187	0.567	RF01419
RF01419_AACY022034783.1	184	0.413	RF01419
RF01419_AACY022173898.1	187	0.342	RF01419
RF01419_AACY022527936.1	184	0.418	RF01419
RF01419_AACY022579995.1	184	0.391	RF01419
RF01419_AACY022673157.1	187	0.588	RF01419
RF01419_AACY022678378.1	184	0.408	RF01419
RF01419_AACY022982591.1	184	0.413	RF01419
RF01419_AACY023137906.1	184	0.408	RF01419
RF01419_AACY023396835.1	184	0.380	RF01419
RF01419_AACY023403422.1	183	0.372	RF01419
RF01419_AACY023410220.1	184	0.402	RF01419
RF01419_AACY023496171.1	184	0.408	RF01419
RF01419_AACY023522437.1	184	0.397	RF01419
RF01419_AACY023525685.1	187	0.545	RF01419
RF01419_AACY023613948.1	184	0.429	RF01419
RF01419_AACY023852583.1	187	0.535	RF01419
RF01419_AACY023917498.1	184	0.397	RF01419
RF01419_AADV02000027.1	178	0.461	RF01419
RF01419_AADV02000249.1	187	0.449	RF01419
RF01419_AADV02000296.1	175	0.440	RF01419
RF01419_AANO01000002.1	187	0.588	RF01419
RF01419_AANP01000004.1	187	0.599	RF01419
RF01419_AAOK01000004.1	187	0.545	RF01419
RF01419_AARH01003324.1	168	0.315	RF01419
RF01419_AARH01007846.1	185	0.297	RF01419
RF01419_AARH01011413.1	172	0.326	RF01419
RF01419_AASG02000597.1	193	0.316	RF01419
RF01419_AASG02001249.1	194	0.376	RF01419
RF01419_AASG02001643.1	190	0.379	RF01419
RF01419_AASG02002677.1	197	0.365	RF01419
RF01419_AATZ01000001.1	187	0.567	RF01419
RF01419_AAUA01000001.1	187	0.529	RF01419
RF01419_AAVU01000074.1	187	0.503	RF01419
RF01419_AAVW01000010.1	178	0.410	RF01419
RF01419_AAVW01000010.1:2	178	0.433	RF01419
RF01419_AAVW01000010.1:3	178	0.427	RF01419
RF01419_AAVW01000085.1	187	0.471	RF01419
RF01419_AAXW01000009.1	187	0.455	RF01419
RF01419_AAXW01000011.1	178	0.427	RF01419
RF01419_AB001684.1	187	0.374	RF01419
RF01419_AB044477.1	187	0.385	RF01419
RF01419_AB044480.1	187	0.390	RF01419
RF01419_AB044481.1	168	0.363	RF01419
RF01419_AB044486.1	187	0.374	RF01419
RF01419_AB044494.1	187	0.380	RF01419
RF01419_AB044496.1	187	0.364	RF01419
RF01419_AB044497.1	187	0.390	RF01419
RF01419_AB044498.1	187	0.385	RF01419
RF01419_AB044499.1	187	0.380	RF01419
RF01419_AB044501.1	187	0.390	RF01419
RF01419_AB044504.1	187	0.396	RF01419
