ID	Len	GC	Group
RF00053_AABR04099295.1	86	0.488	RF00053
RF00053_AABS01000116.1	79	0.443	RF00053
RF00053_AACT01001239.1	80	0.412	RF00053
RF00053_AADG05003527.1	87	0.437	RF00053
RF00053_AADK01002696.1	85	0.388	RF00053
RF00053_AAEX02017578.1	88	0.523	RF00053
RF00053_AAFC03123320.1	87	0.552	RF00053
RF00053_AAFR03051817.1	85	0.388	RF00053
RF00053_AAGE02031115.1	87	0.299	RF00053
RF00053_AAGJ02084838.1	92	0.446	RF00053
RF00053_AAGU02291394.1	89	0.506	RF00053
RF00053_AAGV020344978.1	90	0.544	RF00053
RF00053_AAGW01169728.1	88	0.580	RF00053
RF00053_AAIY01692482.1	85	0.482	RF00053
RF00053_AAJJ01000341.1	87	0.379	RF00053
RF00053_AAKN02016044.1	88	0.534	RF00053
RF00053_AALT01636026.1	87	0.494	RF00053
RF00053_AANH01008709.1	90	0.533	RF00053
RF00053_AANI01014458.1	88	0.386	RF00053
RF00053_AANN01185580.1	87	0.586	RF00053
RF00053_AAPE01096424.1	87	0.540	RF00053
RF00053_AAPN01102459.1	90	0.589	RF00053
RF00053_AAPT01021600.1	88	0.386	RF00053
RF00053_AAPU01010038.1	88	0.409	RF00053
RF00053_AAQB01006270.1	91	0.319	RF00053
RF00053_AAQQ01635886.1	86	0.535	RF00053
RF00053_AAQR01214277.1	88	0.534	RF00053
RF00053_AASC02043326.1	87	0.391	RF00053
RF00053_AAVX01096348.1	88	0.420	RF00053
RF00053_AAWR02000553.1	88	0.580	RF00053
RF00053_AAWU01000135.1	87	0.333	RF00053
RF00053_AAWZ01040467.1	90	0.478	RF00053
RF00053_AAYZ01309177.1	90	0.422	RF00053
RF00053_AAZO01007227.1	87	0.414	RF00053
RF00053_AAZX01009358.1	87	0.391	RF00053
RF00053_ABEP02016699.1	90	0.422	RF00053
RF00053_ABJB010540838.1	88	0.511	RF00053
RF00053_ABKQ02022271.1	89	0.348	RF00053
RF00053_ABLF01023759.1	96	0.323	RF00053
RF00053_ABPJ01060011.1	91	0.396	RF00053
RF00053_ABPK01033505.1	87	0.494	RF00053
RF00053_ABQF01047217.1	87	0.471	RF00053
RF00053_ABQO010287123.1	90	0.489	RF00053
RF00053_ABRO01186159.1	88	0.534	RF00053
RF00053_ABRP01204078.1	88	0.602	RF00053
RF00053_ABRQ01582202.1	85	0.424	RF00053
RF00053_ABRR01350609.1	84	0.429	RF00053
RF00053_ABVD01329072.1	85	0.435	RF00053
RF00053_AC005523.1	86	0.488	RF00053
RF00053_AC007837.4	88	0.386	RF00053
RF00053_AC013489.17	88	0.500	RF00053
RF00053_AC026385.19	86	0.453	RF00053
RF00053_AC192790.3	90	0.356	RF00053
RF00053_ACBE01190514.1	88	0.545	RF00053
RF00053_AL354733.15	90	0.411	RF00053
RF00053_AL929155.4	91	0.418	RF00053
RF00053_AY866134.1	88	0.534	RF00053
RF00053_BAAE01231804.1	90	0.444	RF00053
RF00053_CAAB01001823.1	89	0.416	RF00053
RF00053_CAAE01014344.1	88	0.477	RF00053
