ID	Len	GC	Group
RF00637_AAAB01008960.1	95	0.463	RF00637
RF00637_AAAB01013771.1	100	0.500	RF00637
RF00637_AADK01021256.1	90	0.433	RF00637
RF00637_AAEU02000190.1	92	0.467	RF00637
RF00637_AAFS01001503.1	95	0.505	RF00637
RF00637_AAGE02000417.1	95	0.432	RF00637
RF00637_AAIZ01007696.1	93	0.430	RF00637
RF00637_AAJJ01000143.1	89	0.461	RF00637
RF00637_AAPP01019331.1	93	0.419	RF00637
RF00637_AAPT01020602.1	93	0.409	RF00637
RF00637_AAPU01011641.1	96	0.469	RF00637
RF00637_AAQB01008056.1	96	0.448	RF00637
RF00637_AAWU01010574.1	94	0.489	RF00637
RF00637_AAWU01046334.1	97	0.464	RF00637
RF00637_AAZO01003220.1	91	0.451	RF00637
RF00637_AAZX01001999.1	92	0.446	RF00637
