ID	Len	GC	Group
RF00049_AACN010181918.1	76	0.395	RF00049
RF00049_AADA01110910.1	74	0.365	RF00049
RF00049_AADK01024041.1	75	0.333	RF00049
RF00049_AAFC03123178.1	73	0.356	RF00049
RF00049_AAFR03046637.1	78	0.333	RF00049
RF00049_AAGJ02132621.1	77	0.351	RF00049
RF00049_AAGU02503490.1	73	0.411	RF00049
RF00049_AAGV020591270.1	73	0.384	RF00049
RF00049_AAHX01020526.1	71	0.380	RF00049
RF00049_AAIY01548945.1	73	0.452	RF00049
RF00049_AAKN02024174.1	73	0.425	RF00049
RF00049_AALT01069898.1	67	0.448	RF00049
RF00049_AANG01443883.1	72	0.375	RF00049
RF00049_AANH01004750.1	68	0.368	RF00049
RF00049_AANN01562901.1	72	0.347	RF00049
RF00049_AANU01042861.1	73	0.370	RF00049
RF00049_AAPE01283700.1	74	0.365	RF00049
RF00049_AAPN01441764.1	75	0.347	RF00049
RF00049_AAPY01744257.1	76	0.382	RF00049
RF00049_AAQQ01357120.1	75	0.360	RF00049
RF00049_AAQR01339825.1	67	0.373	RF00049
RF00049_AARH01001851.1	84	0.321	RF00049
RF00049_AAVX01327471.1	75	0.373	RF00049
RF00049_AAWR02025921.1	75	0.427	RF00049
RF00049_AAWZ01043664.1	79	0.418	RF00049
RF00049_AAXJ01000523.1	80	0.400	RF00049
RF00049_AAYZ01032719.1	74	0.378	RF00049
RF00049_AAZX01011108.1	74	0.243	RF00049
RF00049_AB052962.1	86	0.314	RF00049
RF00049_AB124887.1	79	0.354	RF00049
RF00049_AB124892.1	85	0.329	RF00049
RF00049_AB124893.1	79	0.316	RF00049
RF00049_AB170956.1	73	0.397	RF00049
RF00049_ABDC01438530.1	67	0.373	RF00049
RF00049_AJ003041.1	68	0.397	RF00049
RF00049_AJ003043.1	74	0.392	RF00049
RF00049_AJ003044.1	71	0.380	RF00049
RF00049_AJ003045.1	68	0.426	RF00049
RF00049_AJ003047.1	73	0.384	RF00049
RF00049_AJ003048.1	77	0.416	RF00049
RF00049_AJ869502.1	78	0.385	RF00049
RF00049_AJ890708.1	78	0.385	RF00049
RF00049_AM430325.2	86	0.337	RF00049
RF00049_BAAE01095776.1	73	0.342	RF00049
RF00049_CAAE01014533.1	77	0.390	RF00049
RF00049_CU019641.4	76	0.368	RF00049
RF00049_D14522.1	73	0.342	RF00049
RF00049_DQ179615.1	75	0.373	RF00049
RF00049_DQ402459.1	76	0.421	RF00049
RF00049_X52138.1	82	0.451	RF00049
RF00049_X61923.1	76	0.382	RF00049
RF00049_X97585.1	72	0.333	RF00049
RF00049_X97587.1	68	0.397	RF00049
