ID	Len	GC	Group
RF00076_AADN02026326.1	75	0.453	RF00076
RF00076_AAFR03041358.1	76	0.434	RF00076
RF00076_AAHX01021242.1	81	0.444	RF00076
RF00076_AAIY01460174.1	80	0.438	RF00076
RF00076_AALT01219307.1	75	0.467	RF00076
RF00076_AANH01010005.1	75	0.520	RF00076
RF00076_AANN01489271.1	76	0.487	RF00076
RF00076_AAPN01119455.1	76	0.461	RF00076
RF00076_AAVX01605662.1	76	0.434	RF00076
RF00076_AAWZ01022200.1	76	0.461	RF00076
RF00076_AAYZ01097726.1	75	0.533	RF00076
RF00076_AC020916.8	75	0.560	RF00076
RF00076_AC122794.3	75	0.560	RF00076
RF00076_AL136321.5	76	0.421	RF00076
RF00076_AL158075.11	74	0.486	RF00076
RF00076_BAAE01046132.1	75	0.493	RF00076
RF00076_CAAB01002581.1	73	0.479	RF00076
RF00076_CAAE01007899.1	74	0.527	RF00076
RF00076_CAAK05046427.1	78	0.474	RF00076
