ID	Len	GC	Group
RF01951_AADA01128044.1	231	0.442	RF01951
RF01951_AADN02020758.1	226	0.451	RF01951
RF01951_AAEX02021687.1	229	0.463	RF01951
RF01951_AAFC03058731.1	229	0.463	RF01951
RF01951_AAFR03036277.1	232	0.487	RF01951
RF01951_AAGV020241585.1	232	0.453	RF01951
RF01951_AAGW01519239.1	229	0.472	RF01951
RF01951_AAHX01016250.1	215	0.600	RF01951
RF01951_AAIY01585989.1	210	0.543	RF01951
RF01951_AAKN02040493.1	227	0.489	RF01951
RF01951_AALT01445771.1	227	0.467	RF01951
RF01951_AANG01283917.1	229	0.476	RF01951
RF01951_AANN01366326.1	231	0.459	RF01951
RF01951_AANU01300153.1	231	0.433	RF01951
RF01951_AAPE01184898.1	233	0.468	RF01951
RF01951_AAPN01099322.1	228	0.443	RF01951
RF01951_AAPY01688537.1	226	0.487	RF01951
RF01951_AAQR01245516.1	226	0.500	RF01951
RF01951_AAWR02011604.1	230	0.483	RF01951
RF01951_AAWZ01022452.1	231	0.429	RF01951
RF01951_ABGA01081645.1	231	0.437	RF01951
RF01951_ABQF01023293.1	226	0.447	RF01951
RF01951_ABRN01126490.1	229	0.450	RF01951
RF01951_ABRO01225737.1	231	0.468	RF01951
RF01951_ABRP01114048.1	229	0.472	RF01951
RF01951_ABRQ01540146.1	226	0.469	RF01951
RF01951_ABRR01048073.1	228	0.465	RF01951
RF01951_AC125613.2	232	0.435	RF01951
RF01951_AC137708.16	214	0.593	RF01951
