ID	Len	GC	Group
RF00136_AADA01033599.1	76	0.355	RF00136
RF00136_AAEX02026111.1	77	0.325	RF00136
RF00136_AAFC03120161.1	77	0.377	RF00136
RF00136_AAGU02529726.1	74	0.365	RF00136
RF00136_AAGV020273689.1	77	0.377	RF00136
RF00136_AAIY01210190.1	85	0.318	RF00136
RF00136_AAIY01244248.1	74	0.419	RF00136
RF00136_AAIY01534871.1	74	0.392	RF00136
RF00136_AAKN02037311.1	77	0.416	RF00136
RF00136_AALT01063557.1	72	0.347	RF00136
RF00136_AANN01159637.1	75	0.333	RF00136
RF00136_AANU01202269.1	77	0.273	RF00136
RF00136_AANU01240317.1	77	0.377	RF00136
RF00136_AANU01265424.1	77	0.312	RF00136
RF00136_AAPE01015809.1	77	0.364	RF00136
RF00136_AAPY01728088.1	76	0.329	RF00136
RF00136_AAQR01655761.1	76	0.368	RF00136
RF00136_AAWZ01048581.1	78	0.359	RF00136
RF00136_AAYZ01154866.1	77	0.403	RF00136
RF00136_ABDC01278790.1	77	0.364	RF00136
RF00136_AJ224028.1	77	0.325	RF00136
RF00136_AJ224035.1	76	0.355	RF00136
RF00136_AL606750.13	77	0.429	RF00136
