ID	Len	GC	Group
RF00186_AAEX02031175.1	74	0.405	RF00186
RF00186_AAFC03068109.1	73	0.411	RF00186
RF00186_AAFR03001093.1	72	0.375	RF00186
RF00186_AAGU02658819.1	73	0.411	RF00186
RF00186_AAGV020900704.1	72	0.389	RF00186
RF00186_AAGW01110526.1	72	0.458	RF00186
RF00186_AAHX01002042.1	74	0.473	RF00186
RF00186_AAIY01528082.1	72	0.431	RF00186
RF00186_AAKN02045639.1	75	0.387	RF00186
RF00186_AALT01050051.1	77	0.416	RF00186
RF00186_AANG01372476.1	73	0.411	RF00186
RF00186_AANN01343681.1	74	0.432	RF00186
RF00186_AAPN01046280.1	72	0.403	RF00186
RF00186_AAPY01004162.1	71	0.437	RF00186
RF00186_AAQQ01497646.1	73	0.384	RF00186
RF00186_AAQR01003525.1	73	0.411	RF00186
RF00186_AAVX01455959.1	72	0.389	RF00186
RF00186_AAWR02015249.1	73	0.384	RF00186
RF00186_AAWZ01005901.1	76	0.316	RF00186
RF00186_AAYZ01211852.1	72	0.528	RF00186
RF00186_AB061840.1	73	0.370	RF00186
RF00186_ABDC01238297.1	73	0.397	RF00186
RF00186_AK096147.1	73	0.370	RF00186
RF00186_AL137783.12	73	0.370	RF00186
RF00186_BX933037.2	73	0.438	RF00186
RF00186_CAAA01055927.1	74	0.473	RF00186
