ID	Len	GC	Group
RF00634_AAAP01003574.1	116	0.759	RF00634
RF00634_AACY020177622.1	114	0.588	RF00634
RF00634_AACY020524451.1	107	0.682	RF00634
RF00634_AAGP01000018.1	112	0.661	RF00634
RF00634_AAMN01000002.1	115	0.730	RF00634
RF00634_AAMN01000002.1:2	115	0.678	RF00634
RF00634_AE016958.1	123	0.683	RF00634
RF00634_AF052077.1	117	0.684	RF00634
RF00634_AM420293.1	116	0.767	RF00634
RF00634_AP006618.1	113	0.708	RF00634
RF00634_AP006618.1:2	114	0.737	RF00634
RF00634_AP009044.1	117	0.573	RF00634
RF00634_AY102616.1	117	0.573	RF00634
RF00634_BA000030.3	109	0.688	RF00634
RF00634_BA000030.3:2	117	0.701	RF00634
RF00634_BA000035.2	118	0.559	RF00634
RF00634_CP000325.1	120	0.683	RF00634
RF00634_CP000431.1	115	0.704	RF00634
RF00634_CP000431.1:2	121	0.661	RF00634
RF00634_CP000454.1	116	0.716	RF00634
RF00634_CP000454.1:2	114	0.711	RF00634
RF00634_CP000474.1	114	0.702	RF00634
RF00634_CP000474.1:2	117	0.709	RF00634
RF00634_CP000480.1	112	0.688	RF00634
RF00634_CP000480.1:2	130	0.692	RF00634
RF00634_CP000509.1	113	0.752	RF00634
RF00634_CP000511.1	120	0.683	RF00634
RF00634_CP000518.1	112	0.714	RF00634
RF00634_CP000580.1	112	0.714	RF00634
RF00634_CP000580.1:2	119	0.697	RF00634
RF00634_CP000611.1	120	0.717	RF00634
RF00634_CP000656.1	112	0.732	RF00634
RF00634_CP000656.1:2	120	0.675	RF00634
RF00634_CP000667.1	120	0.767	RF00634
RF00634_CP000750.2	114	0.781	RF00634
RF00634_CP000750.2:2	111	0.694	RF00634
RF00634_CP000820.1	114	0.763	RF00634
RF00634_CT573213.2	113	0.717	RF00634
RF00634_CT573213.2:2	115	0.722	RF00634
RF00634_U00022.1	119	0.664	RF00634
