ID	Len	GC	Group
RF01728_AALF01000047.1	107	0.514	RF01728
RF01728_AALF01000086.1	108	0.500	RF01728
RF01728_ABFH02000001.1	124	0.556	RF01728
RF01728_AE005174.2	152	0.520	RF01728
RF01728_AE014613.1	162	0.549	RF01728
RF01728_AE014613.1:2	124	0.589	RF01728
RF01728_AJ627388.1	156	0.487	RF01728
RF01728_AL627282.1	162	0.549	RF01728
RF01728_AL627283.1	124	0.589	RF01728
RF01728_AM286415.1	157	0.497	RF01728
RF01728_AM286415.1:2	157	0.497	RF01728
RF01728_AM286415.1:3	160	0.537	RF01728
RF01728_BA000007.2	152	0.520	RF01728
RF01728_BAAW01011162.1	176	0.500	RF01728
RF01728_BABG01007993.1	152	0.513	RF01728
RF01728_BX571862.1	158	0.475	RF01728
RF01728_BX950851.1	155	0.439	RF01728
RF01728_BX950851.1:2	155	0.484	RF01728
RF01728_BX950851.1:3	158	0.481	RF01728
RF01728_CAAU01003246.1	162	0.549	RF01728
RF01728_CAAY01001733.1	124	0.589	RF01728
RF01728_CP000720.1	150	0.533	RF01728
RF01728_CP000720.1:2	157	0.497	RF01728
RF01728_CP000826.1	156	0.538	RF01728
RF01728_CP000826.1:2	156	0.545	RF01728
RF01728_CP000826.1:3	155	0.523	RF01728
RF01728_CP000826.1:4	155	0.542	RF01728
RF01728_CP000826.1:5	155	0.548	RF01728
RF01728_CP000886.1	159	0.553	RF01728
RF01728_CP000886.1:2	158	0.487	RF01728
RF01728_CP000886.1:3	155	0.523	RF01728
RF01728_FM211060.1	160	0.475	RF01728
