ID	Len	GC	Group
RF01867_AAAP01001663.1	170	0.641	RF01867
RF01867_ABRU01000031.1	201	0.647	RF01867
RF01867_AE005673.1	178	0.646	RF01867
RF01867_CP000747.1	171	0.626	RF01867
RF01867_CP000908.1	170	0.629	RF01867
RF01867_CP000927.1	175	0.611	RF01867
RF01867_CP000943.1	165	0.679	RF01867
RF01867_CP001016.1	174	0.592	RF01867
RF01867_CP001029.1	171	0.626	RF01867
RF01867_CP001280.1	149	0.624	RF01867
RF01867_CP001298.1	170	0.629	RF01867
RF01867_CP001340.1	178	0.646	RF01867
RF01867_CP001349.1	166	0.663	RF01867
