ID	Len	GC	Group
RF00286_AABR04054257.1	131	0.489	RF00286
RF00286_AADN02057306.1	130	0.462	RF00286
RF00286_AAFC03023002.1	134	0.455	RF00286
RF00286_AAGU02148746.1	131	0.443	RF00286
RF00286_AAGW01176522.1	131	0.481	RF00286
RF00286_AAIY01287712.1	133	0.466	RF00286
RF00286_AAKN02033215.1	128	0.453	RF00286
RF00286_AALT01563465.1	131	0.481	RF00286
RF00286_AANG01621014.1	131	0.489	RF00286
RF00286_AANH01007175.1	131	0.557	RF00286
RF00286_AANN01823665.1	131	0.496	RF00286
RF00286_AAPE01274533.1	131	0.466	RF00286
RF00286_AAPN01422918.1	132	0.447	RF00286
RF00286_AAWZ01019639.1	131	0.489	RF00286
RF00286_AAYZ01536223.1	131	0.489	RF00286
RF00286_AF357402.1	118	0.508	RF00286
RF00286_AL824707.7	131	0.511	RF00286
RF00286_AY077742.1	131	0.473	RF00286
RF00286_BAAF04014862.1	131	0.557	RF00286
RF00286_BX005437.5	131	0.489	RF00286
RF00286_CAAB01002211.1	130	0.631	RF00286
RF00286_CAAE01003771.1	131	0.672	RF00286
