ID	Len	GC	Group
RF00030_AABS01000030.1	251	0.470	RF00030
RF00030_AABU01002774.1	357	0.507	RF00030
RF00030_AACD01000075.1	360	0.514	RF00030
RF00030_AACM02000363.1	454	0.559	RF00030
RF00030_AACS01000044.1	407	0.558	RF00030
RF00030_AACT01041809.1	262	0.515	RF00030
RF00030_AACU02000568.1	562	0.527	RF00030
RF00030_AADA01035511.1	263	0.635	RF00030
RF00030_AADM01000056.1	317	0.438	RF00030
RF00030_AADN02008865.1	289	0.734	RF00030
RF00030_AAEU02000441.1	345	0.507	RF00030
RF00030_AAFR03028712.1	281	0.598	RF00030
RF00030_AAGU02459483.1	279	0.609	RF00030
RF00030_AAGV020433745.1	282	0.624	RF00030
RF00030_AAGW01261685.1	275	0.673	RF00030
RF00030_AAHF01000005.1	374	0.553	RF00030
RF00030_AAIL01001182.1	502	0.546	RF00030
RF00030_AAIY01269613.1	265	0.702	RF00030
RF00030_AAJI01002466.1	491	0.481	RF00030
RF00030_AAKN02030431.1	281	0.609	RF00030
RF00030_AAKO01000389.1	345	0.504	RF00030
RF00030_AALT01554760.1	283	0.664	RF00030
RF00030_AANG01432228.1	283	0.608	RF00030
RF00030_AANN01822319.1	258	0.601	RF00030
RF00030_AANU01164883.1	260	0.619	RF00030
RF00030_AAPE01545400.1	272	0.636	RF00030
RF00030_AAPN01196855.1	263	0.639	RF00030
RF00030_AAPP01019595.1	338	0.500	RF00030
RF00030_AAPQ01006809.1	339	0.516	RF00030
RF00030_AAPY01565803.1	277	0.621	RF00030
RF00030_AAQB01008982.1	359	0.429	RF00030
RF00030_AAQQ01544511.1	279	0.645	RF00030
RF00030_AAQR01362283.1	266	0.568	RF00030
RF00030_AAQX01001105.1	279	0.599	RF00030
RF00030_AAQY01000401.1	283	0.597	RF00030
RF00030_AASV01011901.1	348	0.503	RF00030
RF00030_AATU01002697.1	301	0.558	RF00030
RF00030_AAWR02025203.1	267	0.723	RF00030
RF00030_AAXT01000002.1	238	0.504	RF00030
RF00030_AAYL01000122.1	378	0.566	RF00030
RF00030_AAYZ01073739.1	267	0.667	RF00030
RF00030_ABCN01002927.1	271	0.661	RF00030
RF00030_ABDC01137536.1	266	0.624	RF00030
RF00030_ABDF01000085.1	444	0.579	RF00030
RF00030_ABDG01000181.1	444	0.563	RF00030
RF00030_AE016817.4	280	0.571	RF00030
RF00030_AL451109.1	496	0.585	RF00030
RF00030_AP006493.2	440	0.600	RF00030
RF00030_AY090596.1	375	0.389	RF00030
RF00030_AY090608.1	316	0.399	RF00030
RF00030_AY948627.1	183	0.536	RF00030
RF00030_AY953321.1	273	0.641	RF00030
RF00030_CP000500.1	453	0.411	RF00030
RF00030_CR380959.2	340	0.371	RF00030
RF00030_CR382125.1	381	0.386	RF00030
RF00030_CU329670.1	389	0.427	RF00030
RF00030_D30745.1	273	0.549	RF00030
RF00030_EF424786.1	385	0.429	RF00030
RF00030_J03151.1	270	0.641	RF00030
RF00030_J05014.1	271	0.646	RF00030
RF00030_L22578.1	275	0.600	RF00030
RF00030_M29212.1	264	0.629	RF00030
RF00030_M29916.1	263	0.631	RF00030
RF00030_X65942.1	246	0.516	RF00030
RF00030_Z11844.1	273	0.546	RF00030
RF00030_Z14231.1	326	0.387	RF00030
RF00030_Z25280.1	275	0.600	RF00030
