ID	Len	GC	Group
RF00419_AADN02030312.1	133	0.436	RF00419
RF00419_AAEX02006646.1	135	0.533	RF00419
RF00419_AAFC03097110.1	135	0.607	RF00419
RF00419_AAFR03066205.1	131	0.641	RF00419
RF00419_AAGV020943529.1	134	0.612	RF00419
RF00419_AAHY01067281.1	137	0.533	RF00419
RF00419_AAIY01543731.1	137	0.628	RF00419
RF00419_AAKN02056355.1	136	0.529	RF00419
RF00419_AALT01232683.1	130	0.615	RF00419
RF00419_AANG01640232.1	134	0.590	RF00419
RF00419_AANN01790302.1	127	0.646	RF00419
RF00419_AAPE01035917.1	131	0.603	RF00419
RF00419_AAQQ01384200.1	133	0.556	RF00419
RF00419_AAQR01107512.1	132	0.523	RF00419
RF00419_AAWR02047868.1	135	0.607	RF00419
RF00419_AB061837.1	134	0.604	RF00419
RF00419_ABDC01529339.1	132	0.545	RF00419
RF00419_AC109542.6	134	0.582	RF00419
RF00419_AJ609448.1	134	0.604	RF00419
RF00419_X55153.1	134	0.582	RF00419
