ID	Len	GC	Group
RF01518_AADA01148175.1	89	0.584	RF01518
RF01518_AADA01204110.1	90	0.711	RF01518
RF01518_AADC01167538.1	90	0.756	RF01518
RF01518_AADD01205172.1	89	0.618	RF01518
RF01518_AAGV020521404.1	84	0.655	RF01518
RF01518_AAGW01630642.1	84	0.607	RF01518
RF01518_AAHX01101633.1	87	0.506	RF01518
RF01518_AAHX01389274.1	87	0.517	RF01518
RF01518_AAHY01363270.1	87	0.494	RF01518
RF01518_AANU01147195.1	90	0.689	RF01518
RF01518_AANU01175373.1	88	0.568	RF01518
RF01518_AAQR01253073.1	87	0.701	RF01518
RF01518_AAWR02043243.1	87	0.724	RF01518
RF01518_AAYZ01456726.1	88	0.614	RF01518
RF01518_ABBA01162095.1	90	0.756	RF01518
RF01518_ABDC01495134.1	92	0.685	RF01518
RF01518_ABDC01526153.1	93	0.667	RF01518
RF01518_ABGA01210943.1	89	0.652	RF01518
RF01518_ABRP01366066.1	85	0.741	RF01518
RF01518_ABRR01362537.1	86	0.733	RF01518
RF01518_CABD01719837.2	90	0.689	RF01518
RF01518_CABD01800290.2	90	0.711	RF01518
RF01518_J00304.1	96	0.750	RF01518
RF01518_L31782.1	86	0.709	RF01518
RF01518_M14803.1	87	0.494	RF01518
RF01518_X01547.1	90	0.744	RF01518
