ID	Len	GC	Group
RF01497_AACT01052676.1	117	0.556	RF01497
RF01497_AACV01033475.1	117	0.615	RF01497
RF01497_AACY023637002.1	117	0.538	RF01497
RF01497_AAFY01000071.1	117	0.504	RF01497
RF01497_AAJT02000099.1	117	0.547	RF01497
RF01497_AALV01000004.1	117	0.624	RF01497
RF01497_AAMK02000010.1	116	0.526	RF01497
RF01497_AATQ01000017.1	117	0.641	RF01497
RF01497_ABCT01000003.1	117	0.521	RF01497
RF01497_ABHC01000041.1	115	0.609	RF01497
RF01497_ABPQ01004002.1	117	0.624	RF01497
RF01497_ABSH01000039.1	117	0.573	RF01497
RF01497_ABSK01000054.1	117	0.556	RF01497
RF01497_ABSN01049666.1	117	0.632	RF01497
RF01497_ABWE01002231.1	117	0.650	RF01497
RF01497_ACNX01000025.1	117	0.624	RF01497
RF01497_ACOA01000003.1	117	0.538	RF01497
RF01497_AE008923.1	117	0.607	RF01497
RF01497_AE014075.1	117	0.564	RF01497
RF01497_AJ868433.1	117	0.581	RF01497
RF01497_AJ868434.1	117	0.581	RF01497
RF01497_AL954747.1	117	0.530	RF01497
RF01497_AP009243.1	117	0.632	RF01497
RF01497_AY297781.1	117	0.590	RF01497
RF01497_BAAW01000705.1	117	0.556	RF01497
RF01497_CP000009.1	117	0.573	RF01497
RF01497_CP000036.1	108	0.565	RF01497
RF01497_CP000037.1	117	0.547	RF01497
RF01497_CP000058.1	117	0.547	RF01497
RF01497_CP000158.1	117	0.573	RF01497
RF01497_CP000450.1	117	0.590	RF01497
RF01497_CP000490.1	117	0.658	RF01497
RF01497_CP000512.1	117	0.658	RF01497
RF01497_L04539.1	115	0.557	RF01497
