ID	Len	GC	Group
RF01414_AAFI02000005.1	58	0.379	RF01414
RF01414_AAFI02000020.1	54	0.389	RF01414
RF01414_AAFI02000023.1	52	0.365	RF01414
RF01414_AAFI02000023.1:2	56	0.429	RF01414
RF01414_AAFI02000056.1	58	0.431	RF01414
RF01414_AAFI02000063.1	57	0.368	RF01414
RF01414_AAFI02000063.1:2	55	0.382	RF01414
RF01414_AAFI02000064.1	58	0.397	RF01414
RF01414_AAFI02000073.1	58	0.345	RF01414
RF01414_AAFI02000073.1:2	55	0.327	RF01414
RF01414_AAFI02000079.1	50	0.400	RF01414
RF01414_AAFI02000111.1	61	0.344	RF01414
RF01414_AAFI02000197.1	59	0.288	RF01414
RF01414_AAFI02000197.1:2	61	0.295	RF01414
RF01414_AC116100.2	43	0.465	RF01414
RF01414_AC116551.2	58	0.362	RF01414
RF01414_AF310890.1	60	0.367	RF01414
RF01414_AJ699382.1	55	0.400	RF01414
RF01414_AJ699383.2	58	0.345	RF01414
RF01414_AJ699388.1	60	0.317	RF01414
RF01414_AJ699389.1	65	0.338	RF01414
