ID	Len	GC	Group
RF00705_AABR04057716.1	87	0.437	RF00705
RF00705_AADC01095486.1	87	0.529	RF00705
RF00705_AADN02046542.1	87	0.425	RF00705
RF00705_AAEX02007754.1	87	0.494	RF00705
RF00705_AAGU02632693.1	87	0.483	RF00705
RF00705_AAIY01420185.1	87	0.540	RF00705
RF00705_AANH01008757.1	87	0.425	RF00705
RF00705_AAPE01035826.1	87	0.506	RF00705
RF00705_AAQQ01476817.1	87	0.494	RF00705
RF00705_AAWZ01004537.1	87	0.402	RF00705
RF00705_AC149072.1	87	0.460	RF00705
RF00705_BAAF04099470.1	87	0.425	RF00705
RF00705_CAAK05035699.1	87	0.483	RF00705
