ID	Len	GC	Group
RF00469_AB016785.1	37	0.541	RF00469
RF00469_AB031663.1	37	0.541	RF00469
RF00469_AB047639.1	37	0.541	RF00469
RF00469_AB047642.1	37	0.514	RF00469
RF00469_AB047643.1	36	0.500	RF00469
RF00469_AB049088.1	37	0.459	RF00469
RF00469_AB049091.1	37	0.514	RF00469
RF00469_AB049094.1	37	0.541	RF00469
RF00469_AB049099.1	37	0.514	RF00469
RF00469_AB049100.1	37	0.568	RF00469
RF00469_AB049101.1	37	0.486	RF00469
RF00469_AB057602.1	37	0.486	RF00469
RF00469_AB057604.1	37	0.541	RF00469
RF00469_AB057606.1	37	0.486	RF00469
RF00469_AB057616.1	37	0.514	RF00469
RF00469_AB057682.1	37	0.514	RF00469
RF00469_AB057684.1	37	0.541	RF00469
RF00469_AB057688.1	37	0.486	RF00469
RF00469_AB057690.1	37	0.568	RF00469
RF00469_AB057692.1	37	0.514	RF00469
RF00469_AB080299.1	37	0.541	RF00469
RF00469_AF009070.1	37	0.514	RF00469
RF00469_AF054260.1	37	0.432	RF00469
RF00469_AF054263.1	37	0.459	RF00469
RF00469_AF064490.1	37	0.568	RF00469
RF00469_AF165045.1	37	0.514	RF00469
RF00469_AF165053.1	37	0.514	RF00469
RF00469_AF169002.1	36	0.528	RF00469
RF00469_AF176573.1	37	0.514	RF00469
RF00469_AF177036.1	36	0.472	RF00469
RF00469_AF207754.1	37	0.486	RF00469
RF00469_AF207756.1	37	0.459	RF00469
RF00469_AF207760.1	37	0.541	RF00469
RF00469_AF207761.1	37	0.486	RF00469
RF00469_AF207766.1	37	0.514	RF00469
RF00469_AF208024.1	37	0.541	RF00469
RF00469_AF238483.1	36	0.528	RF00469
RF00469_AF238485.1	36	0.556	RF00469
RF00469_AF290978.1	37	0.568	RF00469
RF00469_AF356827.1	37	0.541	RF00469
RF00469_AF483269.1	37	0.514	RF00469
RF00469_AF511948.1	36	0.583	RF00469
RF00469_AF511949.1	37	0.568	RF00469
RF00469_AJ278830.1	37	0.514	RF00469
RF00469_AY044867.1	37	0.568	RF00469
RF00469_AY045702.1	37	0.486	RF00469
RF00469_AY051292.1	37	0.514	RF00469
RF00469_AY232731.1	37	0.514	RF00469
RF00469_AY232732.1	37	0.486	RF00469
RF00469_AY232739.1	37	0.514	RF00469
RF00469_AY232748.1	37	0.541	RF00469
RF00469_AY651061.1	37	0.541	RF00469
RF00469_D00825.1	37	0.568	RF00469
RF00469_D10988.1	37	0.486	RF00469
RF00469_D14306.1	37	0.486	RF00469
RF00469_D14310.1	37	0.514	RF00469
RF00469_D14312.1	37	0.514	RF00469
RF00469_D14484.1	37	0.486	RF00469
RF00469_D14853.1	37	0.514	RF00469
RF00469_D16190.1	37	0.541	RF00469
RF00469_D16192.1	37	0.568	RF00469
RF00469_D16615.1	37	0.541	RF00469
RF00469_D16617.1	37	0.541	RF00469
RF00469_D16619.1	37	0.514	RF00469
RF00469_D16621.1	37	0.514	RF00469
RF00469_D31973.1	36	0.500	RF00469
RF00469_D37853.1	37	0.514	RF00469
RF00469_D37857.1	37	0.541	RF00469
RF00469_D37858.1	37	0.541	RF00469
RF00469_D37859.1	37	0.595	RF00469
RF00469_D37860.1	37	0.541	RF00469
RF00469_D37862.1	37	0.486	RF00469
RF00469_D37863.1	37	0.514	RF00469
RF00469_D37864.1	37	0.568	RF00469
RF00469_D38079.1	37	0.541	RF00469
RF00469_D49374.1	37	0.486	RF00469
RF00469_D49759.1	36	0.500	RF00469
RF00469_D49760.1	36	0.556	RF00469
RF00469_D49766.1	37	0.514	RF00469
RF00469_D49767.1	36	0.500	RF00469
RF00469_D49768.1	36	0.500	RF00469
RF00469_D49770.1	36	0.556	RF00469
RF00469_D49771.1	36	0.528	RF00469
RF00469_D49772.1	37	0.622	RF00469
RF00469_D49773.1	36	0.528	RF00469
RF00469_D49774.1	36	0.556	RF00469
RF00469_D49776.1	36	0.528	RF00469
RF00469_D49777.1	36	0.583	RF00469
RF00469_D49779.1	37	0.514	RF00469
RF00469_D50409.1	36	0.556	RF00469
RF00469_D50483.1	37	0.541	RF00469
RF00469_D63821.1	36	0.528	RF00469
RF00469_D84262.2	36	0.528	RF00469
RF00469_D84263.2	37	0.568	RF00469
RF00469_D84398.1	36	0.528	RF00469
RF00469_D86530.1	36	0.500	RF00469
RF00469_D86533.1	37	0.568	RF00469
RF00469_D86536.1	37	0.541	RF00469
RF00469_D86540.1	37	0.514	RF00469
RF00469_D86543.1	37	0.541	RF00469
RF00469_D87352.1	37	0.568	RF00469
RF00469_D87357.1	37	0.541	RF00469
RF00469_D87362.1	36	0.556	RF00469
RF00469_M58335.1	37	0.514	RF00469
RF00469_M67463.1	37	0.541	RF00469
RF00469_U16362.1	37	0.541	RF00469
RF00469_X76918.1	37	0.541	RF00469
RF00469_Y11604.1	37	0.486	RF00469
RF00469_Y12083.1	36	0.528	RF00469
RF00469_Y13184.1	37	0.541	RF00469
