ID	Len	GC	Group
RF00679_AAAB01008958.1	94	0.404	RF00679
RF00679_AACZ02121613.1	96	0.719	RF00679
RF00679_AADG05000839.1	95	0.505	RF00679
RF00679_AAFR03066236.1	93	0.677	RF00679
RF00679_AAGE02019443.1	94	0.479	RF00679
RF00679_AAHY01067274.1	96	0.667	RF00679
RF00679_AAIY01719786.1	96	0.625	RF00679
RF00679_AAIZ01004338.1	95	0.463	RF00679
RF00679_AAJJ01000173.1	99	0.434	RF00679
RF00679_AAKN02056356.1	96	0.708	RF00679
RF00679_AANH01001617.1	98	0.500	RF00679
RF00679_AANI01015309.1	95	0.505	RF00679
RF00679_AAPP01019211.1	95	0.495	RF00679
RF00679_AAPT01021333.1	97	0.464	RF00679
RF00679_AAQB01008838.1	95	0.495	RF00679
RF00679_AAVX01157710.1	98	0.520	RF00679
RF00679_AAWU01026010.1	95	0.463	RF00679
RF00679_AAWZ01009466.1	88	0.557	RF00679
RF00679_AAZO01006118.1	93	0.495	RF00679
RF00679_AAZX01004912.1	95	0.558	RF00679
RF00679_AJ330328.1	96	0.594	RF00679
RF00679_AL928892.6	98	0.531	RF00679
RF00679_BAAB01031372.1	96	0.510	RF00679
RF00679_BAAE01058508.1	97	0.505	RF00679
RF00679_CAAB01000590.1	90	0.522	RF00679
RF00679_CAAE01014688.1	98	0.541	RF00679
