ID	Len	GC	Group
RF01470_AAAK03000042.1	133	0.346	RF01470
RF01470_AABR04210196.1	149	0.342	RF01470
RF01470_AADR01000004.1	150	0.327	RF01470
RF01470_AAJM01000261.1	152	0.303	RF01470
RF01470_AARI02001017.1	114	0.281	RF01470
RF01470_AARL02000856.1	147	0.333	RF01470
RF01470_AARM02000208.1	150	0.307	RF01470
RF01470_AARP03000033.1	150	0.327	RF01470
RF01470_ABYO01000191.1	133	0.271	RF01470
RF01470_ACDZ01000041.1	148	0.304	RF01470
RF01470_ACHK01000120.1	143	0.378	RF01470
RF01470_ACIX01000266.1	154	0.351	RF01470
RF01470_ACLO01000034.1	151	0.298	RF01470
RF01470_ACNB01000009.1	149	0.309	RF01470
RF01470_AE017262.2	147	0.299	RF01470
RF01470_AL591977.1	150	0.307	RF01470
RF01470_BABC01009676.1	142	0.317	RF01470
RF01470_CP000056.1	145	0.317	RF01470
RF01470_CP000407.1	150	0.347	RF01470
RF01470_CP001015.1	141	0.298	RF01470
RF01470_CP001348.1	128	0.336	RF01470
RF01470_FM242711.1	150	0.320	RF01470
