ID	Len	GC	Group
RF00109_AB169770.1	65	0.385	RF00109
RF00109_AB188279.1	65	0.400	RF00109
RF00109_AF447708.1	77	0.325	RF00109
RF00109_AJ493266.1	67	0.358	RF00109
RF00109_BC045233.1	74	0.378	RF00109
RF00109_BC053115.1	70	0.343	RF00109
RF00109_BC054161.1	74	0.392	RF00109
RF00109_BC054327.1	74	0.419	RF00109
RF00109_BC087987.1	74	0.378	RF00109
RF00109_K00927.1	66	0.394	RF00109
RF00109_L13263.1	65	0.369	RF00109
RF00109_M16718.1	66	0.394	RF00109
RF00109_M18895.1	65	0.385	RF00109
RF00109_M26251.1	66	0.394	RF00109
RF00109_S76850.1	66	0.348	RF00109
RF00109_V00447.1	70	0.371	RF00109
RF00109_X16843.1	74	0.419	RF00109
RF00109_X62952.1	66	0.394	RF00109
RF00109_X87227.1	66	0.379	RF00109
