ID	Len	GC	Group
RF02001_AACY020037398.1	171	0.620	RF02001
RF02001_AACY020293300.1	172	0.593	RF02001
RF02001_AACY020305625.1	169	0.473	RF02001
RF02001_AACY020306720.1	170	0.441	RF02001
RF02001_AACY020358318.1	76	0.632	RF02001
RF02001_AACY020363614.1	171	0.503	RF02001
RF02001_AACY020433947.1	165	0.533	RF02001
RF02001_AACY020465365.1	171	0.620	RF02001
RF02001_AACY020536917.1	167	0.617	RF02001
RF02001_AACY020561240.1	165	0.467	RF02001
RF02001_AACY021497455.1	223	0.520	RF02001
RF02001_AACY021722084.1	171	0.532	RF02001
RF02001_AACY021958088.1	174	0.701	RF02001
RF02001_AACY021991990.1	165	0.479	RF02001
RF02001_AACY022219196.1	171	0.614	RF02001
RF02001_AACY022491438.1	173	0.549	RF02001
RF02001_AACY022525202.1	170	0.512	RF02001
RF02001_AACY022757771.1	174	0.511	RF02001
RF02001_AACY023018747.1	165	0.485	RF02001
RF02001_AACY023033702.1	165	0.479	RF02001
RF02001_AACY023042042.1	170	0.529	RF02001
RF02001_AACY023383724.1	171	0.532	RF02001
RF02001_AACY023598940.1	171	0.363	RF02001
RF02001_AACY023761354.1	172	0.453	RF02001
RF02001_AACY023761684.1	165	0.564	RF02001
RF02001_AACY023777253.1	167	0.551	RF02001
RF02001_AACY023777304.1	172	0.535	RF02001
RF02001_AACY023823294.1	167	0.473	RF02001
RF02001_AACY023823372.1	174	0.592	RF02001
RF02001_AACY023826042.1	164	0.616	RF02001
RF02001_AACY023834571.1	170	0.629	RF02001
RF02001_AACY024108825.1	174	0.563	RF02001
RF02001_AACY024109992.1	171	0.632	RF02001
RF02001_AAFX01033861.1	168	0.625	RF02001
RF02001_AAFX01034639.1	172	0.494	RF02001
RF02001_AAFX01078006.1	171	0.626	RF02001
RF02001_AAFX01094026.1	172	0.634	RF02001
RF02001_AAFX01107585.1	174	0.609	RF02001
RF02001_AAFY01000006.1	175	0.549	RF02001
RF02001_AAFY01006107.1	175	0.526	RF02001
RF02001_AAFY01007241.1	196	0.398	RF02001
RF02001_AAFY01007686.1	172	0.535	RF02001
RF02001_AAFY01010105.1	165	0.473	RF02001
RF02001_AAFY01010928.1	165	0.467	RF02001
RF02001_AAFY01013036.1	171	0.392	RF02001
RF02001_AAFY01020218.1	171	0.404	RF02001
RF02001_AAFZ01001794.1	172	0.541	RF02001
RF02001_AAFZ01027222.1	165	0.539	RF02001
RF02001_AAGA01000948.1	181	0.453	RF02001
RF02001_AAGA01002440.1	173	0.474	RF02001
RF02001_AAGA01007726.1	165	0.467	RF02001
RF02001_AAJR01000359.1	169	0.438	RF02001
RF02001_AALC01000144.1	170	0.576	RF02001
RF02001_AAMK02000009.1	170	0.541	RF02001
RF02001_AANZ01000004.1	173	0.595	RF02001
RF02001_AAOF01000010.1	174	0.626	RF02001
