ID	Len	GC	Group
RF00481_AB016785.1	100	0.550	RF00481
RF00481_AB047640.1	99	0.566	RF00481
RF00481_AB047641.1	99	0.535	RF00481
RF00481_AB047645.1	99	0.556	RF00481
RF00481_AB049091.1	100	0.560	RF00481
RF00481_AB049095.1	100	0.560	RF00481
RF00481_AB119282.1	100	0.560	RF00481
RF00481_AF009071.1	98	0.571	RF00481
RF00481_AF009072.1	98	0.561	RF00481
RF00481_AF009074.1	100	0.550	RF00481
RF00481_AF009075.1	100	0.550	RF00481
RF00481_AF139594.2	100	0.550	RF00481
RF00481_AF169003.1	99	0.566	RF00481
RF00481_AF169005.1	99	0.556	RF00481
RF00481_AJ132997.1	100	0.560	RF00481
RF00481_AJ278830.1	99	0.576	RF00481
RF00481_D85019.1	100	0.560	RF00481
RF00481_D85021.1	100	0.560	RF00481
RF00481_D85025.1	99	0.556	RF00481
RF00481_D85026.1	99	0.556	RF00481
RF00481_D85516.1	100	0.560	RF00481
RF00481_S82227.1	98	0.561	RF00481
