ID	Len	GC	Group
RF00015_AAAA02007064.1	145	0.538	RF00015
RF00015_AAAB01008933.1	141	0.489	RF00015
RF00015_AABL01000640.1	132	0.432	RF00015
RF00015_AABS01000042.1	141	0.504	RF00015
RF00015_AABY01000063.1	216	0.361	RF00015
RF00015_AABZ01000001.1	166	0.373	RF00015
RF00015_AACA01000783.1	140	0.500	RF00015
RF00015_AACD01000007.1	133	0.459	RF00015
RF00015_AACE03000002.2	155	0.387	RF00015
RF00015_AACF01000119.1	211	0.374	RF00015
RF00015_AACG02000302.1	140	0.500	RF00015
RF00015_AACI02000576.1	191	0.351	RF00015
RF00015_AACM02000196.1	184	0.462	RF00015
RF00015_AACN010181221.1	141	0.454	RF00015
RF00015_AACO02000129.1	134	0.440	RF00015
RF00015_AACP01000036.1	129	0.504	RF00015
RF00015_AACQ01000084.1	181	0.348	RF00015
RF00015_AACS01000007.1	133	0.466	RF00015
RF00015_AACT01063233.1	141	0.511	RF00015
RF00015_AACU02000453.1	148	0.432	RF00015
RF00015_AACW02000210.1	136	0.485	RF00015
RF00015_AACY020397167.1	134	0.537	RF00015
RF00015_AADD01128634.1	141	0.454	RF00015
RF00015_AADG05005383.1	141	0.447	RF00015
RF00015_AADK01043685.1	139	0.468	RF00015
RF00015_AADM01000245.1	171	0.363	RF00015
RF00015_AADS01000270.1	134	0.478	RF00015
RF00015_AAEC02000027.1	137	0.423	RF00015
RF00015_AAEE01000007.1	140	0.414	RF00015
RF00015_AAEG01000006.1	231	0.351	RF00015
RF00015_AAEL01000435.1	140	0.414	RF00015
RF00015_AAEU02000313.1	140	0.500	RF00015
RF00015_AAEY01000066.1	132	0.424	RF00015
RF00015_AAFC03029538.1	141	0.461	RF00015
RF00015_AAFM01000021.1	151	0.391	RF00015
RF00015_AAFN01000035.1	227	0.352	RF00015
RF00015_AAFO01000045.1	181	0.348	RF00015
RF00015_AAFP01000576.1	133	0.429	RF00015
RF00015_AAFR03070450.1	141	0.454	RF00015
RF00015_AAFS01000180.1	140	0.471	RF00015
RF00015_AAFT01000065.1	157	0.459	RF00015
RF00015_AAFU01001086.1	138	0.486	RF00015
RF00015_AAGD02002631.1	139	0.511	RF00015
RF00015_AAGE02020535.1	141	0.489	RF00015
RF00015_AAGF03001264.1	130	0.469	RF00015
RF00015_AAGI01000165.1	184	0.457	RF00015
RF00015_AAGJ02133481.1	141	0.475	RF00015
RF00015_AAGK01000002.1	132	0.477	RF00015
RF00015_AAGT01000338.1	135	0.452	RF00015
RF00015_AAGW01195114.1	141	0.461	RF00015
RF00015_AAHF01000007.1	160	0.463	RF00015
RF00015_AAHY01048392.1	141	0.454	RF00015
RF00015_AAID01000631.1	135	0.459	RF00015
RF00015_AAIH02000036.1	146	0.445	RF00015
RF00015_AAIL01000259.1	134	0.493	RF00015
RF00015_AAIM02000062.1	173	0.457	RF00015
RF00015_AAIW01000278.1	137	0.445	RF00015
RF00015_AAIY01144063.1	141	0.461	RF00015
RF00015_AAIZ01004033.1	140	0.471	RF00015
RF00015_AAJI01000076.1	132	0.455	RF00015
RF00015_AAJJ01000336.1	141	0.496	RF00015
RF00015_AAJN01000077.1	152	0.487	RF00015
RF00015_AAKD03000006.1	131	0.443	RF00015
RF00015_AAKE03000003.1	131	0.450	RF00015
RF00015_AAKM01000017.1	134	0.448	RF00015
RF00015_AAKN02007150.1	141	0.468	RF00015
RF00015_AAKO01002834.1	140	0.500	RF00015
RF00015_AALT01138445.1	141	0.454	RF00015
RF00015_AANG01100342.1	141	0.454	RF00015
RF00015_AANH01001405.1	141	0.461	RF00015
RF00015_AANI01016129.1	138	0.449	RF00015
RF00015_AANN01193588.1	141	0.454	RF00015
RF00015_AANS01000355.1	136	0.426	RF00015
RF00015_AANU01246434.1	141	0.454	RF00015
RF00015_AANV02000065.1	130	0.369	RF00015
RF00015_AANW02001764.1	127	0.417	RF00015
RF00015_AAPE01367418.1	141	0.440	RF00015
RF00015_AAPN01043183.1	141	0.454	RF00015
RF00015_AAPO01000090.1	146	0.370	RF00015
RF00015_AAPP01015712.1	140	0.493	RF00015
