ID	Len	GC	Group
RF00234_AARQ02000011.1	195	0.441	RF00234
RF00234_AB006424.1	168	0.476	RF00234
RF00234_AC078934.3	217	0.364	RF00234
RF00234_AE001437.1	161	0.447	RF00234
RF00234_AE008691.1	158	0.532	RF00234
RF00234_AE016830.1	148	0.473	RF00234
RF00234_AE017262.2	196	0.429	RF00234
RF00234_AE017333.1	174	0.471	RF00234
RF00234_AF270378.1	218	0.344	RF00234
RF00234_AL596166.1	196	0.434	RF00234
RF00234_AL935254.1	152	0.461	RF00234
RF00234_AM263198.1	196	0.418	RF00234
RF00234_AP006716.1	211	0.327	RF00234
RF00234_AP008934.1	216	0.380	RF00234
RF00234_BA000043.1	170	0.553	RF00234
RF00234_CP000557.1	173	0.572	RF00234
RF00234_CP000924.1	155	0.510	RF00234
