ID	Len	GC	Group
RF00206_AC121328.3	81	0.358	RF00206
RF00206_AC121328.3:2	85	0.329	RF00206
RF00206_AC147499.5	83	0.349	RF00206
RF00206_AJ536403.1	83	0.337	RF00206
RF00206_AJ536404.1	77	0.403	RF00206
RF00206_AJ536405.1	81	0.358	RF00206
RF00206_AJ536406.1	82	0.354	RF00206
RF00206_AJ536407.1	83	0.337	RF00206
RF00206_AJ536408.1	81	0.420	RF00206
RF00206_AJ536409.1	81	0.420	RF00206
RF00206_AJ536410.1	75	0.387	RF00206
RF00206_AJ536411.1	83	0.361	RF00206
RF00206_AJ536412.1	80	0.375	RF00206
RF00206_AJ536413.1	81	0.358	RF00206
RF00206_AL391146.1	88	0.386	RF00206
RF00206_AP006480.2	80	0.350	RF00206
RF00206_AP008211.1	78	0.397	RF00206
RF00206_AP008211.1:2	83	0.337	RF00206
RF00206_AP008217.1	81	0.370	RF00206
RF00206_BT018726.1	79	0.392	RF00206
RF00206_BT018726.1:2	80	0.362	RF00206
RF00206_BT018726.1:3	84	0.393	RF00206
