ID	Len	GC	Group
RF00695_AAAA02021799.1	88	0.625	RF00695
RF00695_AACV01021213.1	115	0.452	RF00695
RF00695_AARH01000462.1	86	0.616	RF00695
RF00695_AARH01003834.1	98	0.561	RF00695
RF00695_AARH01004353.1	110	0.545	RF00695
RF00695_AASG02002548.1	103	0.573	RF00695
RF00695_AASG02014986.1	138	0.435	RF00695
RF00695_AC006284.4	105	0.390	RF00695
RF00695_AC136507.19	97	0.433	RF00695
RF00695_AK220694.1	115	0.487	RF00695
RF00695_AM426431.2	90	0.567	RF00695
RF00695_AM470404.1	105	0.562	RF00695
RF00695_AP006112.1	132	0.348	RF00695
RF00695_CR962131.2	108	0.370	RF00695
