ID	Len	GC	Group
RF00635_AACZ02192939.1	132	0.295	RF00635
RF00635_AADN02019221.1	132	0.288	RF00635
RF00635_AAEX02023864.1	132	0.311	RF00635
RF00635_AAFC03066796.1	132	0.326	RF00635
RF00635_AAFR03005409.1	132	0.295	RF00635
RF00635_AAHX01027091.1	132	0.303	RF00635
RF00635_AAKN02052574.1	132	0.318	RF00635
RF00635_AALT01222540.1	132	0.326	RF00635
RF00635_AANG01585582.1	132	0.311	RF00635
RF00635_AANN01462194.1	131	0.313	RF00635
RF00635_AANU01093131.1	132	0.303	RF00635
RF00635_AAPE01317417.1	131	0.313	RF00635
RF00635_AAQR01441857.1	132	0.295	RF00635
RF00635_AAWR02039032.1	132	0.333	RF00635
RF00635_AC152889.1	132	0.265	RF00635
RF00635_AL096828.29	132	0.439	RF00635
RF00635_CAAA01140157.1	132	0.311	RF00635
