ID	Len	GC	Group
RF01847_AAAA02023191.1	223	0.547	RF01847
RF01847_AARH01001777.1	214	0.472	RF01847
RF01847_AASG02024127.1	214	0.491	RF01847
RF01847_AB007644.1	219	0.553	RF01847
RF01847_ABEU01014426.1	229	0.607	RF01847
RF01847_ABIM01001008.1	217	0.507	RF01847
RF01847_ABXC01000575.1	218	0.532	RF01847
RF01847_AC144759.11	215	0.442	RF01847
RF01847_AC189322.2	216	0.509	RF01847
RF01847_AC225244.1	182	0.522	RF01847
RF01847_AC232160.1	118	0.517	RF01847
RF01847_ACCP01000231.1	223	0.507	RF01847
RF01847_AJ001179.1	222	0.577	RF01847
RF01847_AL606444.3	217	0.544	RF01847
RF01847_AL606650.5	224	0.536	RF01847
RF01847_AP004474.1	220	0.505	RF01847
RF01847_CAAP02002257.1	214	0.509	RF01847
RF01847_CP001331.1	223	0.502	RF01847
RF01847_EU417382.1	38	0.342	RF01847
RF01847_EU417382.1:2	38	0.395	RF01847
RF01847_X14411.1	217	0.456	RF01847
RF01847_X63065.1	218	0.532	RF01847
RF01847_Z11883.1	219	0.475	RF01847
RF01847_Z29641.1	224	0.469	RF01847
