ID	Len	GC	Group
RF01949_AABR04149892.1	195	0.595	RF01949
RF01949_AAEX02030215.1	196	0.602	RF01949
RF01949_AAFC03060667.1	195	0.621	RF01949
RF01949_AAGW01117192.1	192	0.630	RF01949
RF01949_AAKN02038604.1	198	0.606	RF01949
RF01949_AANN01105104.1	180	0.689	RF01949
RF01949_AAPE01036023.1	191	0.681	RF01949
RF01949_AAPY01120034.1	202	0.569	RF01949
RF01949_AAQR01107625.1	194	0.562	RF01949
RF01949_AAWR02038047.1	197	0.604	RF01949
RF01949_ABDC01330647.1	197	0.635	RF01949
RF01949_ABRN01281482.1	197	0.609	RF01949
RF01949_ABRO01118004.1	195	0.626	RF01949
RF01949_ABRP01273152.1	198	0.692	RF01949
RF01949_ABRQ01502827.1	185	0.638	RF01949
RF01949_ABRT010535670.1	192	0.620	RF01949
RF01949_AC021424.6	197	0.614	RF01949
RF01949_ACBE01354043.1	197	0.609	RF01949
