ID	Len	GC	Group
RF00529_AAEU02000410.1	109	0.367	RF00529
RF00529_AAFS01000198.1	107	0.421	RF00529
RF00529_AAFS01000198.1:2	108	0.407	RF00529
RF00529_AAGH01006567.1	110	0.373	RF00529
RF00529_AAIZ01002207.1	110	0.418	RF00529
RF00529_AANI01014934.1	108	0.407	RF00529
RF00529_AAPP01018740.1	109	0.431	RF00529
RF00529_AAPP01018740.1:2	110	0.436	RF00529
RF00529_AAPP01018740.1:3	109	0.440	RF00529
RF00529_AAPQ01007048.1	110	0.373	RF00529
RF00529_AAPQ01007048.1:2	109	0.450	RF00529
RF00529_AAPT01021484.1	108	0.407	RF00529
RF00529_AAPU01010147.1	108	0.426	RF00529
RF00529_AAQB01006145.1	110	0.327	RF00529
RF00529_AAQB01006145.1:2	108	0.343	RF00529
RF00529_AE013599.4	107	0.430	RF00529
