ID	Len	GC	Group
RF00266_AABR04119722.1	71	0.423	RF00266
RF00266_AAEX02035288.1	72	0.431	RF00266
RF00266_AAFR03044819.1	72	0.431	RF00266
RF00266_AAGU02315818.1	72	0.486	RF00266
RF00266_AAGV020173148.1	67	0.463	RF00266
RF00266_AAGW01460257.1	72	0.458	RF00266
RF00266_AAHY01094589.1	71	0.394	RF00266
RF00266_AAIY01565342.1	70	0.386	RF00266
RF00266_AAKN02033341.1	70	0.471	RF00266
RF00266_AALT01536072.1	71	0.423	RF00266
RF00266_AANN01481002.1	73	0.425	RF00266
RF00266_AANU01205354.1	72	0.458	RF00266
RF00266_AAPE01108024.1	73	0.438	RF00266
RF00266_AAPN01416195.1	69	0.507	RF00266
RF00266_AAPY01743681.1	71	0.423	RF00266
RF00266_AAQQ01709973.1	71	0.451	RF00266
RF00266_AAQR01668498.1	73	0.425	RF00266
RF00266_AAWR02013172.1	72	0.472	RF00266
RF00266_AAYZ01187588.1	71	0.437	RF00266
RF00266_ABDC01347295.1	72	0.417	RF00266
RF00266_AF001689.1	72	0.472	RF00266
RF00266_AF001689.1:2	72	0.417	RF00266
RF00266_AJ224024.1	72	0.472	RF00266
RF00266_AJ224025.1	72	0.417	RF00266
