ID	Len	GC	Group
RF00152_AACN010598678.1	77	0.299	RF00152
RF00152_AADN02034182.1	79	0.392	RF00152
RF00152_AAFC03120161.1	81	0.272	RF00152
RF00152_AAFR03026464.1	81	0.309	RF00152
RF00152_AAGV020273689.1	82	0.293	RF00152
RF00152_AAHX01076292.1	85	0.329	RF00152
RF00152_AAIY01534871.1	78	0.321	RF00152
RF00152_AANG01024596.1	85	0.306	RF00152
RF00152_AANH01003589.1	71	0.296	RF00152
RF00152_AANN01730354.1	77	0.325	RF00152
RF00152_AAPN01008930.1	78	0.333	RF00152
RF00152_AAPY01728088.1	85	0.294	RF00152
RF00152_AAQQ01328837.1	82	0.305	RF00152
RF00152_AAVX01500816.1	79	0.405	RF00152
RF00152_AAWR02036950.1	85	0.271	RF00152
RF00152_AAWZ01048581.1	79	0.278	RF00152
RF00152_AAYZ01154866.1	83	0.434	RF00152
RF00152_ABDC01278790.1	84	0.345	RF00152
RF00152_AC143509.11	83	0.289	RF00152
RF00152_AF141346.1	85	0.306	RF00152
RF00152_AJ224027.1	88	0.318	RF00152
RF00152_AJ224034.1	84	0.310	RF00152
RF00152_AK025846.1	85	0.294	RF00152
RF00152_AL591203.15	85	0.294	RF00152
RF00152_BAAE01161713.1	81	0.383	RF00152
RF00152_CAAE01014995.1	82	0.305	RF00152
RF00152_CU467861.6	83	0.337	RF00152
RF00152_X67268.1	84	0.310	RF00152
