ID	Len	GC	Group
RF00537_AADE01000764.1	96	0.302	RF00537
RF00537_AADE01000764.1:2	96	0.292	RF00537
RF00537_AANI01017292.1	95	0.316	RF00537
RF00537_AAPQ01006533.1	93	0.312	RF00537
RF00537_AAPT01002824.1	96	0.302	RF00537
RF00537_AAPT01002824.1:2	97	0.278	RF00537
RF00537_AAPT01002824.1:3	98	0.316	RF00537
RF00537_AAPU01011093.1	97	0.309	RF00537
RF00537_AAPU01011424.1	94	0.277	RF00537
RF00537_AAQB01006165.1	95	0.358	RF00537
RF00537_AASR01028110.1	95	0.347	RF00537
RF00537_AASS01010574.1	89	0.270	RF00537
RF00537_AC093192.2	85	0.306	RF00537
RF00537_AC093192.2:2	92	0.348	RF00537
RF00537_AC093192.2:3	98	0.337	RF00537
RF00537_AC105264.3	98	0.337	RF00537
RF00537_AC105264.3:2	92	0.348	RF00537
RF00537_AC105264.3:3	85	0.306	RF00537
