ID	Len	GC	Group
RF01832_AAAA02041156.1	73	0.466	RF01832
RF01832_AAMJ02000001.1	73	0.425	RF01832
RF01832_ABAO01000013.1	74	0.459	RF01832
RF01832_ABWL01000003.1	73	0.479	RF01832
RF01832_ABWM01000060.1	73	0.493	RF01832
RF01832_ACDJ01000026.1	73	0.452	RF01832
RF01832_AE014073.1	73	0.452	RF01832
RF01832_AE017220.1	74	0.446	RF01832
RF01832_BAAW01000185.1	74	0.419	RF01832
RF01832_CP000026.1	74	0.446	RF01832
RF01832_CP000036.1	73	0.438	RF01832
RF01832_CP000247.1	73	0.452	RF01832
RF01832_CP000647.1	76	0.500	RF01832
RF01832_CP000653.1	73	0.466	RF01832
RF01832_CP000880.1	74	0.486	RF01832
