ID	Len	GC	Group
RF02005_AACY020309388.1	216	0.620	RF02005
RF02005_AACY020310823.1	217	0.622	RF02005
RF02005_AACY020493875.1	217	0.502	RF02005
RF02005_AACY021965703.1	237	0.489	RF02005
RF02005_AACY023748197.1	230	0.530	RF02005
RF02005_AACY023752507.1	241	0.485	RF02005
RF02005_AACY023784592.1	242	0.438	RF02005
RF02005_AACY023816958.1	214	0.673	RF02005
RF02005_AACY023938727.1	218	0.500	RF02005
RF02005_AAFX01005343.1	218	0.601	RF02005
RF02005_AAFX01019973.1	222	0.595	RF02005
RF02005_AAFX01072698.1	221	0.597	RF02005
RF02005_AAFX01074064.1	220	0.614	RF02005
RF02005_AAFX01078195.1	223	0.543	RF02005
RF02005_AAFX01094613.1	244	0.590	RF02005
RF02005_AAFY01027505.1	215	0.595	RF02005
RF02005_AAGA01002104.1	224	0.496	RF02005
RF02005_AAMD01000019.1	223	0.655	RF02005
RF02005_AAMD01000113.1	215	0.665	RF02005
RF02005_AAMD01000371.1	223	0.659	RF02005
RF02005_AAOF01000003.1	219	0.635	RF02005
RF02005_AAQF01000022.1	225	0.618	RF02005
RF02005_AAQF01000035.1	225	0.618	RF02005
RF02005_AAQF01000035.1:2	224	0.643	RF02005
RF02005_AAQF01000035.1:3	225	0.618	RF02005
RF02005_AAQF01000070.1	225	0.644	RF02005
RF02005_AAQF01000095.1	225	0.636	RF02005
RF02005_AAQK01004255.1	237	0.473	RF02005
RF02005_AAQL01011280.1	222	0.500	RF02005
RF02005_AAXY01000018.1	222	0.586	RF02005
RF02005_AAYG02000006.1	222	0.477	RF02005
RF02005_ABBG01000562.1	222	0.599	RF02005
RF02005_ABBM01001064.1	222	0.599	RF02005
RF02005_ABBM01001155.1	212	0.660	RF02005
RF02005_ABDH01005930.1	233	0.554	RF02005
RF02005_ABDH01005979.1	233	0.541	RF02005
RF02005_ABDH01006449.1	233	0.545	RF02005
RF02005_ABDH01007395.1	219	0.539	RF02005
RF02005_ABDH01013406.1	218	0.560	RF02005
RF02005_ABDH01019176.1	234	0.526	RF02005
RF02005_ABDH01028488.1	219	0.566	RF02005
RF02005_ABDH01035009.1	217	0.558	RF02005
RF02005_ABDH01039499.1	233	0.554	RF02005
RF02005_ABDH01039692.1	219	0.530	RF02005
RF02005_ABDH01050529.1	232	0.565	RF02005
RF02005_ABEF01004477.1	221	0.656	RF02005
RF02005_ABEF01016589.1	211	0.640	RF02005
RF02005_ABEF01032066.1	227	0.586	RF02005
RF02005_ABEF01040610.1	226	0.637	RF02005
RF02005_ABEF01049269.1	224	0.594	RF02005
RF02005_ABJB010730599.1	227	0.414	RF02005
RF02005_ABKW02000004.1	222	0.455	RF02005
RF02005_ABLD01000019.1	223	0.623	RF02005
RF02005_ABPP01002109.1	217	0.627	RF02005
RF02005_ABPP01011700.1	210	0.662	RF02005
RF02005_ABPR01001428.1	216	0.653	RF02005
RF02005_ABPR01006620.1	239	0.515	RF02005
RF02005_ABPS01012783.1	227	0.696	RF02005
RF02005_ABPV01012891.1	216	0.556	RF02005
RF02005_ABPV01013350.1	216	0.667	RF02005
RF02005_ABPX01010171.1	233	0.609	RF02005
RF02005_ABPY01002352.1	233	0.605	RF02005
RF02005_ABSN01002238.1	224	0.629	RF02005
RF02005_ABSN01003306.1	226	0.690	RF02005
RF02005_ABSN01015208.1	216	0.634	RF02005
RF02005_ABSN01026997.1	213	0.624	RF02005
RF02005_ABSN01048999.1	228	0.671	RF02005
RF02005_ABSN01056386.1	223	0.592	RF02005
RF02005_ABSN01058947.1	221	0.652	RF02005
RF02005_ABSN01059230.1	224	0.625	RF02005
RF02005_ABSN01065010.1	224	0.638	RF02005
RF02005_ABSP01001654.1	244	0.652	RF02005
RF02005_ABSP01001842.1	217	0.700	RF02005
RF02005_ABSP01011098.1	225	0.649	RF02005
RF02005_ABSP01020810.1	238	0.597	RF02005
RF02005_ABSP01033910.1	219	0.616	RF02005
RF02005_ABSP01045733.1	224	0.656	RF02005
RF02005_ABSP01053373.1	240	0.492	RF02005
RF02005_ABSP01056812.1	209	0.636	RF02005
RF02005_ABSP01059776.1	215	0.595	RF02005
RF02005_ABSQ01000319.1	224	0.616	RF02005
RF02005_ABSQ01005528.1	220	0.655	RF02005
RF02005_ABSQ01017945.1	255	0.682	RF02005
RF02005_ABSQ01040172.1	225	0.604	RF02005
RF02005_ABSR01017210.1	224	0.643	RF02005
RF02005_ABSR01035198.1	223	0.673	RF02005
RF02005_ABTK01000001.1	216	0.491	RF02005
RF02005_ABTK01000002.1	216	0.486	RF02005
RF02005_ABTO01000008.1	223	0.628	RF02005
RF02005_ABTQ01000001.1	216	0.458	RF02005
RF02005_ABTQ01000007.1	222	0.491	RF02005
RF02005_ABTQ01000015.1	198	0.429	RF02005
RF02005_ABTQ01000015.1:2	251	0.514	RF02005
RF02005_ABTQ01000015.1:3	256	0.512	RF02005
RF02005_ABTQ01000067.1	222	0.486	RF02005
RF02005_ABTW01000002.1	219	0.630	RF02005
RF02005_ABVL01000009.1	215	0.623	RF02005
RF02005_ABWO01000213.1	212	0.462	RF02005
RF02005_ABYT01000048.1	222	0.477	RF02005
RF02005_ABYT01000157.1	241	0.469	RF02005
RF02005_ABYU01000083.1	222	0.477	RF02005
RF02005_ABZD01000015.1	253	0.514	RF02005
RF02005_ACFY01000094.1	222	0.477	RF02005
RF02005_ACII01000033.1	221	0.471	RF02005
RF02005_ACII01000059.1	225	0.467	RF02005
RF02005_ACII01000148.1	221	0.452	RF02005
RF02005_ACLX01000072.1	230	0.430	RF02005
RF02005_ACMI01000921.1	254	0.528	RF02005
RF02005_ACML01001005.1	257	0.533	RF02005
RF02005_ACMM01000163.1	257	0.529	RF02005
RF02005_ACMP01000084.1	230	0.435	RF02005
RF02005_ACMU01000057.1	230	0.435	RF02005
RF02005_ACMY01000132.1	257	0.529	RF02005
RF02005_ACND01000250.1	257	0.537	RF02005
RF02005_ACNE01000186.1	257	0.533	RF02005
RF02005_ACNF01000057.1	257	0.545	RF02005
RF02005_AF027768.1	226	0.558	RF02005
RF02005_AF440524.1	223	0.596	RF02005
RF02005_AJ245436.1	217	0.544	RF02005
RF02005_AM746676.1	224	0.688	RF02005
RF02005_AM747721.1	223	0.610	RF02005
RF02005_AM999887.1	253	0.455	RF02005
RF02005_AM999887.1:2	234	0.436	RF02005
RF02005_AY691909.1	223	0.547	RF02005
RF02005_AY837591.1	248	0.657	RF02005
RF02005_BA000040.2	221	0.643	RF02005
RF02005_BA000040.2:2	221	0.629	RF02005
RF02005_BAAV01010106.1	241	0.465	RF02005
RF02005_BAAV01010738.1	219	0.466	RF02005
RF02005_BAAV01013885.1	222	0.468	RF02005
RF02005_BAAV01019113.1	241	0.469	RF02005
RF02005_BAAY01005042.1	222	0.473	RF02005
RF02005_BABA01016158.1	222	0.495	RF02005
RF02005_BABE01000503.1	234	0.491	RF02005
RF02005_BABE01001424.1	221	0.452	RF02005
RF02005_BABG01001153.1	218	0.477	RF02005
RF02005_BABG01003105.1	222	0.473	RF02005
RF02005_BABG01031395.1	222	0.473	RF02005
RF02005_BX571862.1	222	0.541	RF02005
RF02005_BX571862.1:2	222	0.527	RF02005
RF02005_CP000092.1	222	0.635	RF02005
RF02005_CP000232.1	237	0.561	RF02005
RF02005_CP000249.1	224	0.647	RF02005
RF02005_CP000448.1	231	0.545	RF02005
RF02005_CP000448.1:2	231	0.541	RF02005
RF02005_CP000473.1	217	0.622	RF02005
RF02005_CP000473.1:2	217	0.618	RF02005
RF02005_CP000473.1:3	217	0.622	RF02005
RF02005_CP000492.1	220	0.532	RF02005
RF02005_CP000492.1:2	223	0.552	RF02005
RF02005_CP000492.1:3	222	0.541	RF02005
RF02005_CP000492.1:4	223	0.556	RF02005
RF02005_CP000647.1	226	0.558	RF02005
RF02005_CP000648.1	226	0.558	RF02005
RF02005_CP000721.1	226	0.403	RF02005
RF02005_CP000724.1	229	0.454	RF02005
RF02005_CP000820.1	221	0.670	RF02005
RF02005_CP000820.1:2	223	0.637	RF02005
RF02005_CP000820.1:3	218	0.661	RF02005
RF02005_CP000923.1	233	0.579	RF02005
RF02005_CP001046.1	221	0.638	RF02005
RF02005_CP001087.1	225	0.556	RF02005
RF02005_CP001097.1	220	0.555	RF02005
RF02005_CP001097.1:2	220	0.564	RF02005
RF02005_CP001101.1	222	0.536	RF02005
RF02005_CP001108.1	223	0.574	RF02005
RF02005_CP001110.1	219	0.502	RF02005
RF02005_CP001157.1	223	0.578	RF02005
RF02005_CP001390.1	222	0.617	RF02005
RF02005_CP001391.1	233	0.472	RF02005
RF02005_CP001472.1	223	0.592	RF02005
RF02005_CU633751.1	223	0.623	RF02005
RF02005_CU928144.1	226	0.558	RF02005
RF02005_DQ363750.1	219	0.539	RF02005
RF02005_DQ449578.1	226	0.558	RF02005
RF02005_EF066650.1	221	0.638	RF02005
