ID	Len	GC	Group
RF00650_AABS01000027.1	85	0.329	RF00650
RF00650_AACT01065888.1	84	0.310	RF00650
RF00650_AAGJ02018792.1	93	0.441	RF00650
RF00650_AAHY01155090.1	87	0.460	RF00650
RF00650_AANH01011406.1	86	0.419	RF00650
RF00650_AANU01247847.1	86	0.453	RF00650
RF00650_AAPY01094601.1	88	0.466	RF00650
RF00650_AAWZ01013157.1	86	0.477	RF00650
RF00650_AL928556.7	86	0.442	RF00650
RF00650_AY865901.1	86	0.453	RF00650
RF00650_AY865902.1	86	0.453	RF00650
RF00650_AY865903.1	86	0.453	RF00650
RF00650_AY865904.1	87	0.437	RF00650
RF00650_AY865905.1	87	0.437	RF00650
RF00650_AY865906.1	87	0.437	RF00650
RF00650_BAAF04053425.1	87	0.437	RF00650
RF00650_CAAE01014542.1	88	0.398	RF00650
RF00650_CAAE01015004.1	86	0.465	RF00650
