ID	Len	GC	Group
RF00510_AF241533.1	91	0.516	RF00510
RF00510_AF266518.2	94	0.532	RF00510
RF00510_AJ249740.1	94	0.500	RF00510
RF00510_AJ607402.1	94	0.532	RF00510
RF00510_AY100482.1	94	0.521	RF00510
RF00510_AY163842.1	94	0.543	RF00510
RF00510_D00719.1	94	0.532	RF00510
RF00510_M18056.1	73	0.562	RF00510
RF00510_M25270.1	94	0.553	RF00510
RF00510_M59043.1	94	0.532	RF00510
RF00510_M59047.1	94	0.532	RF00510
RF00510_M59050.1	93	0.538	RF00510
RF00510_S64508.1	88	0.534	RF00510
RF00510_U16698.1	90	0.578	RF00510
RF00510_U16701.1	74	0.595	RF00510
RF00510_U16705.1	74	0.608	RF00510
RF00510_U16706.1	72	0.639	RF00510
RF00510_U80935.1	94	0.532	RF00510
RF00510_X62493.1	94	0.553	RF00510
RF00510_X85215.2	94	0.500	RF00510
